aX,aY,aZ,gX,gY,gZ
0.964,0.021,-0.030,6.836,0.549,-1.648
0.950,-0.002,-0.033,5.310,0.916,-1.099
0.956,-0.022,-0.055,4.944,1.404,-0.427
0.955,-0.039,-0.071,5.310,0.671,0.671
0.952,-0.033,-0.077,6.165,-0.977,2.258
0.952,-0.004,-0.068,7.263,-2.747,3.845
0.950,0.028,-0.040,6.226,-4.333,4.517
0.959,0.035,-0.025,3.174,-3.967,5.005
0.966,0.027,-0.030,0.183,-2.563,5.554
0.972,0.028,-0.044,-0.549,-2.197,5.615
0.973,0.044,-0.039,1.038,-2.686,5.371
0.986,0.063,-0.015,1.282,-3.540,4.639
0.981,0.069,-0.001,-1.282,-2.319,4.456
0.978,0.052,-0.016,-4.089,0.000,4.211
0.974,0.031,-0.040,-3.601,2.014,3.418
0.973,0.018,-0.064,-1.099,1.892,2.930
0.967,0.018,-0.072,1.221,0.671,2.441
0.967,0.018,-0.064,2.625,-1.221,2.625
0.965,0.015,-0.059,2.258,-2.502,2.808
0.960,0.005,-0.061,2.563,-3.113,3.052
0.965,-0.003,-0.069,3.540,-3.662,3.174
0.977,0.004,-0.071,4.761,-4.944,3.784
0.981,0.035,-0.057,5.920,-6.714,4.700
0.990,0.073,-0.022,5.493,-7.446,4.944
0.998,0.083,-0.000,3.174,-6.348,4.578
1.002,0.073,-0.004,0.977,-3.601,4.211
0.997,0.077,-0.017,0.183,-2.075,3.845
0.995,0.065,-0.016,0.732,-1.526,2.319
0.996,0.053,-0.005,1.770,-1.465,0.854
0.986,0.039,-0.004,1.282,-1.221,0.305

1.723,0.536,0.744,26.733,-136.536,-25.330
1.851,0.607,0.905,21.667,-121.826,-24.902
1.998,0.625,0.972,18.982,-108.887,-28.198
2.123,0.669,1.049,15.686,-96.985,-31.311
2.197,0.742,1.154,14.404,-82.947,-29.663
2.211,0.950,1.259,12.268,-71.533,-28.198
2.214,1.136,1.342,6.409,-58.777,-31.677
2.260,1.266,1.412,-2.930,-44.006,-39.795
2.267,1.391,1.431,-11.780,-28.015,-49.683
2.193,1.405,1.452,-16.296,-8.484,-56.824
2.053,1.441,1.448,-20.264,13.245,-64.941
1.885,1.410,1.387,-25.452,34.790,-77.087
1.829,1.373,1.313,-33.813,59.631,-87.585
1.623,1.319,1.234,-49.011,77.759,-89.600
1.451,1.240,1.136,-66.223,93.323,-94.727
1.353,1.135,1.039,-83.130,106.140,-102.539
1.252,1.076,0.913,-100.281,117.859,-106.934
1.125,0.971,0.759,-113.159,124.084,-111.389
1.011,0.830,0.619,-117.676,127.136,-117.432
0.909,0.683,0.501,-114.014,125.671,-124.634
0.814,0.521,0.434,-103.516,123.047,-131.226
0.733,0.394,0.374,-93.384,121.155,-136.353
0.667,0.245,0.312,-88.928,120.605,-137.512
0.625,0.164,0.257,-91.125,119.995,-135.010
0.521,0.119,0.204,-99.854,116.943,-128.723
0.448,0.065,0.118,-111.877,112.793,-123.840
0.379,-0.017,0.140,-117.004,105.286,-122.253
0.359,-0.184,0.201,-117.371,93.567,-121.338
0.361,-0.300,0.223,-119.873,86.853,-118.591
0.332,-0.401,0.211,-120.300,84.961,-112.793
0.290,-0.474,0.171,-112.854,84.839,-107.056
0.280,-0.552,0.122,-97.778,82.764,-103.027
0.265,-0.600,0.076,-81.360,76.233,-99.426
0.271,-0.630,0.041,-67.322,66.101,-95.764
0.268,-0.690,0.031,-61.462,57.007,-89.844
0.283,-0.750,-0.013,-65.674,47.913,-80.322
0.287,-0.758,-0.026,-72.144,39.612,-66.101
0.310,-0.739,-0.046,-71.167,33.447,-52.063
0.306,-0.696,-0.080,-60.974,27.344,-44.189
0.347,-0.652,-0.100,-45.898,20.447,-40.100
0.362,-0.609,-0.104,-28.503,10.681,-36.987
0.388,-0.541,-0.068,-13.184,-0.732,-34.851
0.454,-0.511,0.023,-4.211,-9.949,-33.997
0.527,-0.489,0.093,-7.996,-12.268,-27.649
0.575,-0.453,0.094,-23.376,-7.385,-15.320
0.598,-0.416,0.064,-39.307,-0.793,-2.747
0.620,-0.376,0.029,-43.823,3.601,5.920
0.644,-0.314,0.006,-34.790,4.639,9.399
0.668,-0.251,-0.009,-20.508,3.296,8.789
0.694,-0.195,-0.021,-9.827,0.122,6.958
0.715,-0.140,-0.025,-4.028,-3.845,4.944
0.750,-0.120,0.003,-2.563,-7.629,3.052
0.778,-0.119,0.060,-6.226,-9.277,3.845
0.810,-0.112,0.086,-14.099,-7.812,6.836
0.840,-0.101,0.073,-19.653,-5.188,9.338
0.860,-0.080,0.050,-20.386,-2.563,10.071
0.878,-0.062,0.036,-16.296,-1.648,8.606
0.898,-0.043,0.029,-8.667,-1.404,5.615
0.905,-0.027,0.025,-2.014,-0.549,2.563
0.911,-0.024,0.017,0.305,-0.061,0.244
0.928,-0.030,0.010,-1.099,0.000,-0.549
0.937,-0.025,0.002,-2.930,-0.305,-0.122
0.939,-0.032,0.000,-3.296,-1.770,-0.610
0.949,-0.036,0.004,-0.610,-3.601,-2.258
0.956,-0.047,0.028,2.808,-6.042,-4.028
0.964,-0.056,0.065,5.188,-7.874,-5.615
0.985,-0.069,0.096,5.798,-7.935,-6.409
0.996,-0.079,0.115,4.089,-6.104,-5.920
0.992,-0.079,0.107,1.465,-2.808,-4.395
0.989,-0.091,0.087,0.549,0.244,-3.784
0.993,-0.095,0.064,0.610,2.808,-3.052
0.996,-0.085,0.051,1.282,4.333,-2.258
0.990,-0.080,0.028,1.038,5.127,-1.587
0.987,-0.075,0.017,1.038,3.540,-1.465
0.984,-0.078,0.020,2.258,1.770,-1.648
0.982,-0.080,0.022,3.845,0.366,-1.770
0.990,-0.098,0.025,4.395,-0.305,-1.709
0.991,-0.101,0.029,5.188,-0.488,-0.610
0.995,-0.101,0.037,6.531,-0.671,0.488
1.005,-0.081,0.050,7.385,-0.366,1.221
1.007,-0.056,0.056,6.958,0.366,2.136
1.004,-0.044,0.051,5.249,2.502,2.808
1.001,-0.039,0.038,3.601,4.333,3.601
1.002,-0.030,0.018,3.113,5.066,3.784
1.005,-0.031,0.003,3.845,4.944,3.174
1.006,-0.035,0.000,4.517,4.578,2.258
1.001,-0.041,-0.007,4.883,3.845,1.953
0.997,-0.040,-0.013,5.188,2.747,1.953
0.986,-0.035,-0.016,5.981,1.770,2.014
0.979,-0.021,-0.002,6.958,0.610,1.587
0.987,-0.013,0.019,7.019,0.305,1.099
0.996,-0.017,0.026,5.066,1.587,1.404
0.998,-0.026,0.001,2.014,4.211,2.197
0.983,-0.037,-0.022,0.305,5.493,2.991
0.969,-0.044,-0.028,0.549,4.761,2.930
0.961,-0.033,-0.020,2.136,3.357,2.319
0.954,-0.041,-0.011,2.930,2.747,1.526
0.956,-0.062,-0.015,3.601,2.869,1.221
0.956,-0.068,-0.023,4.333,2.747,1.709
0.957,-0.066,-0.027,4.700,2.136,2.869
0.959,-0.063,-0.031,3.784,1.770,4.395
0.954,-0.057,-0.034,2.258,1.282,6.104
0.943,-0.063,-0.038,2.380,0.793,6.592
0.949,-0.070,-0.048,3.845,-0.061,6.775
0.965,-0.045,-0.054,5.676,-1.587,7.568
0.970,0.012,-0.038,6.226,-3.052,8.911
0.991,0.051,-0.012,3.296,-3.906,8.911
0.997,0.051,-0.007,-1.282,-2.258,8.667
0.997,0.047,-0.025,-3.723,0.427,7.996
0.992,0.040,-0.044,-2.930,1.221,7.019
0.997,0.036,-0.050,-1.221,0.183,5.615
0.997,0.035,-0.037,-0.244,-1.831,4.395
0.993,0.042,-0.010,0.244,-3.479,3.601
0.993,0.039,0.004,-0.488,-3.418,2.441
0.982,0.024,0.009,-0.977,-2.136,1.648
0.975,0.003,-0.001,0.183,-0.793,0.977
0.978,-0.008,-0.009,2.380,-0.610,0.061
0.985,-0.008,0.006,4.089,-1.465,-0.366
0.987,-0.003,0.022,3.174,-1.282,0.122
