aX,aY,aZ,gX,gY,gZ
0.594,0.486,0.490,1.770,7.080,3.723
0.594,0.493,0.498,2.380,5.920,4.150
0.603,0.508,0.515,4.272,5.066,3.906

0.410,1.490,1.135,108.459,-85.632,193.481
0.449,1.689,1.239,90.393,-77.271,193.665
0.499,1.865,1.298,78.064,-66.040,186.646
0.515,1.968,1.292,71.716,-50.415,175.537
0.555,2.093,1.282,68.237,-34.729,161.621
0.593,2.242,1.272,60.913,-23.499,147.522
0.642,2.329,1.264,50.293,-14.221,132.690
0.657,2.332,1.220,39.978,-3.845,117.065
0.690,2.342,1.173,30.457,6.165,101.074
0.659,2.250,1.096,23.193,16.296,85.449
0.637,2.187,1.030,17.883,24.719,70.374
0.631,2.185,1.012,11.353,29.663,56.763
0.639,2.210,1.002,0.610,33.264,44.128
0.628,2.149,1.014,-13.672,37.231,33.142
0.632,2.139,0.960,-27.954,38.818,21.240
0.613,2.031,0.943,-35.950,46.387,9.949
0.668,1.942,0.954,-42.725,54.016,-2.075
0.655,1.809,0.907,-46.082,57.251,-14.099
0.619,1.696,0.821,-49.377,65.613,-24.109
0.616,1.563,0.768,-54.565,77.209,-32.043
0.591,1.471,0.714,-63.538,81.604,-36.377
0.547,1.365,0.656,-74.524,80.872,-37.659
0.505,1.249,0.584,-84.045,79.163,-39.368
0.466,1.146,0.497,-90.149,75.684,-41.138
0.419,1.050,0.411,-93.018,69.275,-43.396
0.369,0.989,0.367,-94.604,60.791,-45.044
0.287,0.973,0.319,-96.130,50.171,-47.729
0.224,0.905,0.318,-97.107,45.837,-51.636
0.194,0.780,0.351,-95.154,45.837,-56.885
0.177,0.668,0.390,-86.914,49.927,-61.218
0.130,0.627,0.389,-75.989,57.617,-62.988
0.061,0.597,0.352,-66.467,62.195,-64.758
0.016,0.552,0.320,-63.110,67.566,-65.369
-0.045,0.536,0.271,-66.833,68.115,-63.599
-0.097,0.505,0.208,-73.547,63.721,-61.096
-0.111,0.451,0.161,-78.979,60.120,-58.044
-0.162,0.423,0.092,-81.177,54.077,-55.298
-0.193,0.388,0.038,-76.233,43.335,-56.091
-0.211,0.336,0.015,-68.115,33.630,-56.091
-0.233,0.303,0.021,-58.655,23.560,-54.504
-0.231,0.287,0.033,-47.607,14.771,-53.467
-0.245,0.303,0.049,-37.781,4.700,-51.147
-0.265,0.321,0.046,-33.264,-6.897,-45.105
-0.295,0.308,0.059,-32.288,-9.460,-37.231
-0.264,0.304,0.049,-28.687,-8.301,-34.668
-0.240,0.293,0.022,-23.743,-8.911,-31.494
-0.257,0.305,-0.018,-20.813,-13.000,-24.048
-0.255,0.356,-0.037,-19.043,-20.386,-16.724
-0.222,0.424,-0.028,-18.311,-29.541,-10.437
-0.208,0.497,-0.026,-19.714,-39.978,-4.578
-0.198,0.549,-0.041,-21.851,-47.241,0.122
-0.200,0.567,-0.069,-23.132,-52.307,3.540
-0.201,0.572,-0.112,-23.132,-58.777,5.859
-0.199,0.574,-0.142,-20.691,-64.636,6.592
-0.205,0.587,-0.166,-16.602,-71.167,5.859
-0.204,0.600,-0.166,-13.123,-79.285,4.272
-0.184,0.573,-0.155,-12.390,-88.135,2.502
-0.145,0.530,-0.135,-12.085,-96.252,1.770
-0.112,0.505,-0.111,-9.033,-103.027,1.465
-0.044,0.515,-0.071,-3.418,-108.215,0.671
0.036,0.583,-0.040,2.930,-110.229,-0.122
0.072,0.664,-0.069,5.432,-109.375,-1.221
0.109,0.710,-0.140,3.906,-108.704,-2.136
0.137,0.715,-0.186,1.770,-110.840,-3.662
0.162,0.726,-0.205,0.916,-116.699,-5.676
0.185,0.741,-0.193,0.916,-126.892,-8.179
0.216,0.741,-0.120,2.563,-138.916,-12.329
0.259,0.768,0.027,7.385,-150.452,-17.456
0.344,0.805,0.217,17.090,-158.691,-25.940
0.496,0.822,0.419,28.503,-160.034,-36.987
0.625,0.801,0.556,37.476,-154.907,-48.035
0.730,0.756,0.643,42.664,-148.254,-57.495
0.869,0.700,0.724,43.030,-139.404,-64.575
1.004,0.615,0.815,37.109,-130.920,-67.444
1.058,0.593,0.896,24.902,-128.540,-63.660
1.106,0.592,1.008,13.062,-124.817,-57.495
1.169,0.628,1.102,4.639,-117.126,-53.101
1.310,0.673,1.154,0.549,-106.201,-52.429
1.318,0.591,1.159,0.549,-94.604,-55.908
1.451,0.550,1.169,7.751,-80.811,-59.387
1.337,0.366,1.148,7.385,-67.749,-54.138
1.338,0.446,1.047,5.981,-71.350,-59.998
1.365,0.399,1.114,10.437,-50.293,-55.908
1.306,0.477,1.053,6.348,-36.682,-46.936
1.303,0.493,1.013,1.892,-28.870,-42.725
1.323,0.511,0.954,-0.183,-16.113,-40.771
1.290,0.496,0.864,0.671,-3.906,-37.903
1.235,0.497,0.776,4.578,5.432,-36.316
1.170,0.500,0.707,9.460,10.620,-35.034
1.101,0.515,0.660,12.207,14.709,-32.837
1.046,0.526,0.633,11.353,15.808,-30.212
1.004,0.540,0.611,8.667,15.869,-26.855
0.968,0.557,0.580,5.249,16.724,-23.010
0.940,0.570,0.536,1.831,18.860,-20.386
0.913,0.545,0.493,0.244,21.423,-18.677
0.872,0.521,0.433,-1.404,22.949,-16.235
0.839,0.502,0.388,-0.793,23.437,-14.038
0.804,0.492,0.361,0.854,23.010,-11.475
0.760,0.514,0.334,2.869,20.386,-9.644
0.746,0.536,0.341,3.967,17.273,-8.789
0.731,0.547,0.353,3.845,13.611,-7.141
0.722,0.564,0.366,3.723,12.207,-5.676
0.721,0.575,0.379,4.517,12.146,-5.371
0.709,0.568,0.378,4.761,12.390,-4.883
0.693,0.559,0.368,3.235,13.184,-3.662
0.672,0.547,0.347,1.465,12.939,-2.441
0.657,0.536,0.334,0.122,11.047,-1.221
0.653,0.558,0.357,-0.610,8.301,0.488
0.650,0.593,0.381,-0.610,6.531,0.916
0.650,0.591,0.375,-1.099,5.554,0.549
0.643,0.563,0.358,-1.648,4.578,0.244
0.638,0.550,0.358,0.122,2.869,-0.183
0.644,0.558,0.375,2.991,1.648,-1.038
0.639,0.567,0.387,4.944,1.526,-1.526
0.627,0.559,0.384,5.493,2.502,-1.770
0.623,0.537,0.374,6.470,2.991,-2.014
0.628,0.536,0.365,7.996,2.563,-2.380
0.630,0.548,0.372,9.216,1.404,-2.136
0.646,0.560,0.389,7.629,0.061,-1.038

0.273,1.636,1.261,96.985,-69.885,197.815
0.305,1.764,1.312,82.764,-58.411,189.697
0.326,1.759,1.263,76.416,-43.396,175.598
0.316,1.644,1.154,79.102,-26.428,158.203
0.283,1.578,1.042,85.754,-13.977,143.372
0.286,1.634,1.007,86.487,-10.132,133.423
0.320,1.673,1.020,76.477,-9.705,127.747
0.337,1.685,1.012,61.157,-9.033,124.268
0.337,1.686,0.988,50.110,-6.226,118.835
0.355,1.705,0.948,44.434,-1.160,110.168
0.357,1.736,0.912,40.771,0.305,100.403
0.336,1.804,0.900,35.156,1.343,92.285
0.396,1.868,0.969,27.588,7.996,84.106
0.338,1.899,0.944,16.296,7.385,75.928
0.418,1.958,0.983,6.653,12.573,65.857
0.402,1.958,0.949,-1.038,20.020,56.763
0.441,1.941,0.966,-8.545,29.114,46.143
0.390,1.925,0.889,-15.076,27.771,31.799
0.369,1.851,0.849,-21.545,34.546,19.104
0.383,1.765,0.828,-27.161,41.443,5.615
0.378,1.687,0.795,-32.776,42.847,-4.822
0.379,1.616,0.761,-38.574,44.128,-13.123
0.364,1.546,0.716,-44.128,45.044,-21.790
0.355,1.458,0.682,-49.805,45.532,-29.907
0.360,1.357,0.693,-56.213,44.861,-35.706
0.338,1.266,0.690,-61.523,45.837,-39.551
0.302,1.200,0.668,-65.369,47.180,-44.067
0.281,1.156,0.642,-68.665,48.767,-49.377
0.252,1.121,0.603,-72.815,48.462,-53.345
0.228,1.084,0.568,-76.050,47.058,-57.068
0.209,1.049,0.541,-77.698,44.067,-61.218
0.172,1.048,0.519,-78.735,40.527,-65.796
0.186,0.987,0.539,-78.613,37.048,-72.388
0.169,0.930,0.568,-77.332,36.438,-77.271
0.135,0.905,0.565,-71.289,40.100,-81.665
0.091,0.871,0.533,-62.988,47.241,-87.036
0.068,0.833,0.493,-57.922,52.734,-91.736
0.049,0.753,0.458,-57.251,57.129,-93.384
-0.014,0.725,0.409,-62.439,55.969,-93.506
-0.027,0.667,0.368,-68.115,51.636,-92.102
-0.037,0.569,0.321,-72.571,46.448,-88.562
-0.043,0.500,0.257,-73.486,41.138,-85.144
-0.066,0.424,0.207,-68.726,34.973,-81.604
-0.075,0.366,0.193,-61.523,29.053,-77.637
-0.078,0.337,0.196,-51.331,25.513,-73.792
-0.107,0.311,0.212,-42.725,22.827,-68.665
-0.146,0.287,0.196,-39.185,18.616,-62.622
-0.176,0.247,0.167,-38.452,14.404,-55.542
-0.204,0.237,0.131,-38.147,9.705,-47.058
-0.215,0.266,0.098,-38.330,1.526,-39.185
-0.234,0.291,0.065,-38.452,-7.019,-31.982
-0.241,0.313,0.042,-38.940,-17.090,-24.963
-0.245,0.361,0.014,-39.368,-29.358,-19.043
-0.256,0.397,-0.022,-38.940,-40.100,-13.611
-0.250,0.404,-0.067,-37.170,-47.607,-10.010
-0.255,0.419,-0.118,-30.334,-52.429,-9.155
-0.284,0.442,-0.177,-18.311,-57.190,-11.169
-0.288,0.455,-0.229,-6.531,-61.768,-14.221
-0.322,0.452,-0.285,-1.648,-68.237,-14.587
-0.348,0.423,-0.315,-2.869,-79.468,-11.292
-0.352,0.413,-0.312,-6.165,-93.262,-6.897
-0.338,0.390,-0.296,-7.202,-107.178,-3.967
-0.307,0.383,-0.237,-3.357,-118.652,-3.418
-0.253,0.390,-0.141,4.822,-127.563,-5.371
-0.170,0.412,-0.059,10.803,-133.850,-7.263
-0.101,0.409,-0.027,10.925,-138.977,-6.226
-0.030,0.418,0.009,6.897,-145.264,-3.235
0.063,0.474,0.090,4.211,-151.489,-1.221
0.140,0.513,0.180,5.371,-157.654,-0.977
0.243,0.591,0.325,8.911,-164.062,-2.502
0.351,0.659,0.493,15.930,-170.532,-6.836
0.511,0.707,0.697,24.109,-173.096,-13.916
0.669,0.722,0.895,31.677,-167.847,-22.095
0.819,0.730,1.073,38.757,-153.442,-29.053
0.929,0.767,1.178,42.786,-141.541,-36.011
1.012,0.846,1.260,39.551,-131.836,-40.100
1.140,0.893,1.327,30.151,-121.155,-41.992
1.200,0.822,1.418,19.775,-111.267,-43.823
1.315,0.982,1.234,12.878,-102.051,-48.950
1.349,0.748,1.374,15.381,-77.454,-47.852
1.322,0.739,1.215,10.132,-85.815,-56.824
1.305,0.713,1.163,10.254,-89.722,-61.523
1.274,0.738,1.179,9.338,-71.289,-56.519
1.251,0.714,1.145,4.395,-59.631,-55.298
1.205,0.639,1.072,1.465,-49.866,-56.641
1.156,0.542,0.999,4.272,-37.781,-58.105
1.125,0.457,0.941,10.864,-24.170,-59.021
1.093,0.398,0.871,15.625,-15.320,-57.861
1.058,0.386,0.821,15.381,-10.498,-52.551
1.013,0.403,0.778,10.010,-7.874,-43.884
0.970,0.439,0.740,3.784,-6.531,-35.034
0.919,0.476,0.711,-1.282,-6.470,-28.015
0.879,0.502,0.681,-3.662,-6.042,-23.376
0.853,0.503,0.648,-2.869,-3.540,-21.118
0.821,0.490,0.614,-0.610,-0.549,-19.775
0.783,0.473,0.586,1.526,1.343,-18.066
0.761,0.475,0.572,4.028,3.052,-16.296
0.730,0.493,0.570,6.226,4.333,-14.282
0.708,0.520,0.568,5.859,4.333,-11.780
0.701,0.525,0.561,4.639,3.845,-9.521
0.690,0.533,0.562,0.854,4.089,-5.798
0.665,0.544,0.546,-2.563,3.662,-3.113
0.640,0.551,0.527,-4.333,3.052,-1.709
0.602,0.544,0.507,-4.761,2.930,-0.732
0.578,0.530,0.504,-2.930,2.625,-0.549
0.571,0.526,0.517,0.000,2.869,-1.160
0.572,0.535,0.529,2.563,3.357,-1.526
0.568,0.558,0.530,2.686,3.723,-0.671
0.562,0.572,0.526,0.732,3.357,0.549
0.542,0.583,0.511,-1.587,3.052,2.014
0.530,0.594,0.503,-1.953,2.319,2.319
0.523,0.607,0.507,-0.549,1.831,1.404
0.514,0.608,0.506,2.197,2.014,-0.366
0.514,0.597,0.495,4.944,2.197,-2.197
0.517,0.599,0.493,5.737,1.648,-2.930
0.526,0.611,0.508,4.700,0.305,-3.052
0.538,0.622,0.533,3.174,-0.244,-2.686
0.542,0.631,0.548,1.343,0.183,-2.258
0.540,0.626,0.550,0.793,1.099,-2.502

0.150,1.740,1.228,103.516,-86.792,223.450
0.226,1.917,1.311,92.346,-76.294,215.515
0.311,2.084,1.356,83.984,-61.096,204.407
0.376,2.269,1.363,75.134,-47.607,192.749
0.443,2.535,1.390,61.890,-36.743,181.580
0.481,2.751,1.419,46.570,-25.452,166.321
0.531,2.903,1.437,31.128,-12.695,146.362
0.580,2.935,1.390,18.372,1.465,120.667
0.626,2.854,1.304,10.742,17.761,93.567
0.605,2.716,1.167,6.714,32.898,67.627
0.595,2.610,1.070,4.089,42.542,44.250
0.619,2.474,1.029,0.061,48.706,24.414
0.588,2.361,1.001,-8.179,52.979,6.287
0.566,2.221,0.968,-17.456,57.373,-10.132
0.564,2.044,0.923,-25.146,62.378,-26.062
0.563,1.821,0.873,-31.677,67.261,-39.917
0.551,1.609,0.822,-36.865,69.519,-50.598
0.580,1.409,0.821,-41.748,73.303,-57.312
0.546,1.225,0.782,-49.377,77.148,-59.387
0.520,1.109,0.739,-57.800,78.308,-58.533
0.476,1.057,0.703,-66.589,79.163,-54.382
0.436,1.024,0.636,-74.707,79.956,-51.880
0.422,1.000,0.593,-80.872,81.360,-51.575
0.362,0.968,0.501,-84.961,77.881,-51.392
0.302,0.918,0.424,-86.914,76.599,-52.185
0.249,0.886,0.345,-88.013,73.669,-54.993
0.184,0.859,0.268,-88.806,67.627,-58.472
0.155,0.806,0.222,-88.196,63.721,-61.829
0.123,0.749,0.209,-86.609,60.791,-63.293
0.120,0.670,0.232,-83.374,57.617,-63.843
0.100,0.622,0.250,-79.895,57.495,-63.293
0.065,0.583,0.248,-75.928,58.472,-61.707
0.026,0.550,0.237,-71.655,61.218,-60.913
-0.051,0.536,0.183,-68.298,64.697,-60.059
-0.082,0.494,0.145,-67.078,66.040,-59.631
-0.097,0.397,0.080,-67.200,62.683,-59.570
-0.119,0.324,0.007,-65.369,52.246,-57.190
-0.145,0.268,-0.061,-58.655,43.762,-53.650
-0.154,0.204,-0.101,-48.828,38.452,-51.331
-0.169,0.197,-0.130,-37.292,28.198,-49.866
-0.175,0.226,-0.112,-26.184,17.700,-47.485
-0.178,0.247,-0.104,-19.104,8.606,-42.542
-0.193,0.226,-0.136,-16.174,-1.099,-36.499
-0.202,0.265,-0.094,-16.296,-9.705,-30.151
-0.201,0.275,-0.099,-16.235,-19.409,-20.447
-0.202,0.332,-0.101,-16.785,-28.137,-11.230
-0.214,0.402,-0.096,-17.212,-35.950,-3.540
-0.217,0.499,-0.091,-19.531,-44.678,3.296
-0.211,0.575,-0.095,-22.522,-52.490,7.996
-0.207,0.612,-0.111,-24.170,-58.350,10.254
-0.231,0.649,-0.139,-22.827,-61.340,11.353
-0.272,0.697,-0.176,-18.555,-64.575,10.193
-0.273,0.699,-0.168,-16.479,-68.665,8.362
-0.287,0.702,-0.176,-20.142,-78.247,8.789
-0.295,0.706,-0.175,-25.146,-89.966,10.193
-0.304,0.695,-0.180,-27.710,-100.586,10.437
-0.296,0.680,-0.208,-26.306,-110.901,8.545
-0.240,0.655,-0.207,-18.982,-117.798,4.272
-0.217,0.652,-0.217,-7.568,-122.192,-0.977
-0.199,0.653,-0.229,3.540,-125.122,-5.249
-0.184,0.645,-0.249,12.268,-129.517,-9.216
-0.148,0.627,-0.251,15.991,-136.841,-12.695
-0.108,0.601,-0.226,14.282,-148.071,-13.733
-0.046,0.602,-0.171,8.667,-163.147,-12.939
0.002,0.588,-0.084,1.953,-176.819,-10.986
0.056,0.579,0.043,0.305,-187.317,-9.521
0.167,0.618,0.205,8.118,-193.970,-11.475
0.291,0.660,0.372,23.132,-196.716,-18.433
0.397,0.678,0.519,36.499,-196.655,-27.222
0.538,0.671,0.698,43.640,-193.481,-35.583
0.627,0.656,0.834,44.067,-190.125,-41.016
0.740,0.610,1.005,41.321,-185.059,-44.556
0.819,0.594,1.177,34.424,-182.007,-44.067
0.918,0.634,1.362,24.902,-176.575,-39.612
1.024,0.686,1.517,19.775,-165.344,-38.391
1.110,0.702,1.566,19.409,-149.780,-41.748
1.262,0.699,1.564,21.301,-131.226,-47.607
1.194,0.600,1.481,22.888,-114.563,-51.758
1.263,0.483,1.524,24.780,-90.515,-48.462
1.202,0.410,1.449,19.531,-83.435,-44.739
1.142,0.493,1.318,18.005,-99.792,-48.645
1.127,0.481,1.340,21.729,-77.454,-42.297
1.135,0.511,1.232,21.240,-61.279,-38.757
1.149,0.467,1.140,19.348,-48.340,-37.537
1.131,0.460,1.053,18.860,-35.522,-34.485
1.079,0.482,1.004,19.775,-23.132,-30.212
1.048,0.534,0.989,18.860,-14.160,-26.794
0.989,0.574,0.951,15.503,-8.484,-23.499
0.936,0.596,0.906,12.634,-3.235,-21.423
0.906,0.616,0.851,12.634,1.038,-21.179
0.882,0.641,0.805,13.977,3.662,-21.301
0.874,0.641,0.752,13.977,5.920,-20.935
0.850,0.632,0.713,11.963,8.911,-19.348
0.812,0.616,0.682,10.071,12.268,-17.151
0.766,0.629,0.653,10.254,14.709,-15.503
0.731,0.652,0.648,10.132,16.174,-14.771
0.660,0.683,0.621,9.399,16.541,-15.198
0.656,0.673,0.608,10.315,15.808,-18.372
0.662,0.633,0.579,11.963,16.418,-21.362
0.684,0.619,0.582,14.099,17.334,-22.949
0.684,0.602,0.584,15.747,18.555,-22.888
0.675,0.575,0.581,14.099,19.958,-21.362
0.653,0.554,0.574,10.010,20.691,-18.127
0.631,0.565,0.568,4.578,21.179,-13.855
0.602,0.553,0.547,0.000,21.118,-10.803
0.583,0.540,0.519,-2.319,20.142,-8.911
0.574,0.524,0.504,-1.892,18.494,-8.057
0.576,0.523,0.508,0.000,16.663,-7.446
0.576,0.523,0.517,1.892,14.832,-6.653
0.569,0.511,0.521,2.686,13.489,-5.676
0.561,0.504,0.538,3.113,12.756,-4.211
0.555,0.505,0.549,5.005,12.085,-3.418
0.561,0.523,0.560,6.897,12.512,-3.296
0.562,0.554,0.562,7.385,13.123,-3.113
0.552,0.558,0.552,4.700,13.550,-2.197
0.545,0.546,0.530,0.671,13.733,-0.916
0.544,0.544,0.506,-1.892,13.855,0.183
0.550,0.543,0.490,-1.221,12.756,0.244
0.561,0.552,0.493,1.587,11.597,-0.549

0.283,1.594,0.845,89.966,-54.016,187.378
0.317,1.706,0.842,83.740,-50.293,179.443
0.329,1.744,0.811,78.491,-44.922,170.105
0.353,1.769,0.791,75.012,-39.185,159.851
0.364,1.880,0.813,71.838,-36.743,150.085
0.384,2.102,0.899,60.974,-39.368,143.005
0.418,2.270,0.995,44.189,-42.236,134.827
0.484,2.438,1.101,29.297,-39.673,120.667
0.560,2.483,1.161,22.583,-30.029,101.196
0.615,2.453,1.151,21.301,-13.794,79.468
0.634,2.373,1.102,21.118,3.784,57.495
0.631,2.312,1.050,16.235,19.043,39.795
0.613,2.255,1.007,3.235,28.992,27.283
0.603,2.191,0.983,-14.709,35.156,17.822
0.597,2.090,0.953,-31.616,40.161,7.935
0.581,1.985,0.900,-42.847,46.692,-3.235
0.566,1.853,0.817,-49.805,53.589,-16.052
0.542,1.702,0.732,-55.725,58.838,-28.015
0.516,1.579,0.660,-61.768,62.317,-37.109
0.475,1.461,0.597,-68.359,63.171,-43.762
0.425,1.368,0.550,-75.562,61.218,-48.950
0.378,1.278,0.512,-80.017,57.556,-54.749
0.342,1.205,0.492,-80.688,52.429,-61.340
0.306,1.183,0.486,-79.346,47.668,-68.054
0.271,1.110,0.502,-77.698,44.861,-74.524
0.280,1.038,0.562,-74.768,46.509,-79.895
0.248,0.999,0.569,-68.787,51.697,-85.022
0.194,0.939,0.546,-64.636,59.937,-89.294
0.158,0.883,0.515,-64.514,67.505,-92.163
0.114,0.833,0.470,-68.542,73.486,-92.041
0.046,0.796,0.410,-76.477,73.303,-90.210
-0.021,0.763,0.357,-84.106,67.322,-89.478
-0.053,0.721,0.340,-87.646,61.829,-91.248
-0.062,0.648,0.329,-84.839,56.702,-95.764
-0.069,0.577,0.306,-76.782,52.307,-100.525
-0.064,0.484,0.307,-64.209,50.293,-105.164
-0.049,0.372,0.317,-51.941,52.185,-106.873
-0.020,0.271,0.293,-41.809,51.331,-105.774
-0.054,0.198,0.228,-38.025,47.485,-97.778
-0.079,0.153,0.186,-37.537,46.753,-86.182
-0.087,0.155,0.156,-38.086,44.739,-75.867
-0.095,0.150,0.115,-40.222,38.757,-66.101
-0.134,0.179,0.080,-42.236,35.095,-56.152
-0.141,0.179,0.033,-40.039,26.306,-44.312
-0.149,0.188,0.003,-35.767,18.616,-35.889
-0.155,0.223,-0.028,-31.555,8.057,-28.381
-0.146,0.259,-0.051,-28.748,-2.869,-21.057
-0.138,0.291,-0.057,-26.794,-12.329,-13.611
-0.116,0.361,-0.054,-23.804,-20.020,-7.324
-0.131,0.440,-0.084,-19.592,-27.222,-3.662
-0.132,0.490,-0.106,-16.113,-33.203,-1.221
-0.109,0.530,-0.113,-15.320,-39.551,1.221
-0.091,0.581,-0.123,-17.578,-47.241,4.944
-0.075,0.621,-0.131,-23.621,-54.993,10.315
-0.046,0.644,-0.133,-29.968,-62.256,15.381
-0.047,0.684,-0.122,-33.569,-68.115,19.836
-0.061,0.731,-0.102,-33.386,-72.937,22.034
-0.086,0.775,-0.099,-29.480,-77.271,19.714
-0.091,0.802,-0.096,-24.109,-80.322,14.526
-0.036,0.793,-0.089,-19.226,-84.412,7.507
0.019,0.725,-0.083,-16.663,-89.905,1.343
0.076,0.648,-0.078,-15.808,-94.238,-1.953
0.126,0.578,-0.091,-13.367,-97.473,-3.784
0.204,0.544,-0.096,-9.888,-101.440,-5.798
0.278,0.574,-0.094,-9.094,-107.056,-5.798
0.345,0.643,-0.081,-11.597,-114.319,-4.944
0.426,0.697,-0.042,-15.686,-122.253,-4.883
0.518,0.687,0.035,-16.418,-128.723,-7.751
0.594,0.649,0.117,-10.132,-132.019,-14.038
0.658,0.605,0.176,2.930,-132.141,-23.071
0.716,0.547,0.256,17.639,-132.263,-32.288
0.789,0.516,0.380,28.198,-134.583,-37.903
0.958,0.579,0.617,33.203,-135.132,-40.771
1.073,0.647,0.810,34.058,-133.606,-43.091
1.226,0.673,0.974,30.457,-126.343,-46.204
1.283,0.608,1.023,23.132,-112.061,-47.424
1.319,0.482,0.983,16.479,-98.145,-47.668
1.333,0.364,0.911,12.939,-84.961,-46.509
1.319,0.334,0.859,11.169,-75.378,-42.542
1.336,0.381,0.862,8.057,-69.214,-35.889
1.243,0.407,0.886,2.686,-65.247,-27.710
1.351,0.626,0.886,-0.488,-59.814,-25.146
1.327,0.591,0.937,-1.831,-52.490,-17.944
1.185,0.587,0.687,-10.010,-51.514,-22.522
1.304,0.493,0.653,-0.427,-37.109,-33.325
1.230,0.464,0.585,8.606,-20.996,-29.419
1.130,0.482,0.503,10.925,-19.470,-26.123
1.138,0.466,0.525,14.343,-15.747,-26.917
1.086,0.489,0.529,15.747,-11.841,-23.560
1.058,0.567,0.547,16.724,-10.193,-21.606
1.052,0.604,0.570,17.639,-7.751,-21.729
1.043,0.629,0.565,13.794,-4.150,-20.508
1.001,0.595,0.525,9.338,-0.916,-18.616
0.964,0.568,0.478,6.165,2.869,-16.357
0.931,0.556,0.428,6.409,6.348,-14.771
0.892,0.562,0.401,7.507,9.094,-13.245
0.852,0.577,0.377,7.996,8.667,-12.451
0.821,0.598,0.358,7.324,7.019,-12.512
0.795,0.604,0.347,5.859,5.066,-12.817
0.775,0.589,0.325,5.249,2.747,-13.550
0.770,0.583,0.328,5.859,1.526,-14.038
0.767,0.562,0.344,7.446,0.427,-14.404
0.773,0.546,0.365,9.277,0.977,-14.709
0.769,0.525,0.379,11.536,3.052,-14.038
0.773,0.526,0.388,12.878,5.554,-12.146
0.760,0.536,0.386,12.024,7.141,-8.972
0.746,0.545,0.383,9.338,7.324,-5.371
0.733,0.552,0.378,5.920,6.836,-2.808
0.720,0.552,0.372,2.991,5.554,-0.427
0.706,0.563,0.373,1.648,3.723,1.465
0.693,0.579,0.372,1.526,1.465,2.075
0.689,0.590,0.374,1.648,-0.854,1.953
0.698,0.601,0.390,2.197,-2.869,1.038
0.707,0.602,0.418,3.296,-3.357,0.488
0.706,0.599,0.430,4.639,-2.136,-0.305
0.707,0.588,0.437,5.432,-0.427,-0.549
0.705,0.577,0.436,5.432,1.526,0.061
0.690,0.562,0.423,4.761,2.808,0.671
0.673,0.557,0.402,4.517,3.357,0.916

0.228,1.347,0.977,96.741,-58.411,173.767
0.219,1.397,0.965,98.633,-50.049,166.077
0.205,1.477,0.983,97.168,-46.448,159.363
0.207,1.559,1.017,89.294,-45.593,154.907
0.229,1.677,1.071,77.820,-45.959,150.940
0.274,1.803,1.140,63.599,-47.180,145.996
0.335,1.912,1.196,48.828,-44.739,138.306
0.415,2.004,1.229,38.086,-36.743,128.845
0.406,2.011,1.242,31.677,-25.940,115.479
0.436,1.985,1.254,29.907,-17.029,100.525
0.396,1.964,1.222,26.001,-7.690,86.914
0.439,2.003,1.246,21.118,-4.578,72.388
0.413,1.997,1.268,10.681,3.418,64.880
0.424,2.007,1.251,-4.089,11.963,55.542
0.435,1.968,1.241,-17.029,24.048,44.922
0.408,1.911,1.178,-28.320,35.522,33.691
0.377,1.862,1.141,-36.133,44.983,21.545
0.367,1.834,1.132,-43.091,53.528,9.216
0.349,1.784,1.108,-50.659,61.401,-2.014
0.311,1.735,1.060,-58.960,67.871,-10.986
0.271,1.690,0.996,-66.406,71.838,-20.691
0.242,1.626,0.926,-70.618,74.585,-31.921
0.214,1.554,0.853,-72.388,77.148,-43.152
0.200,1.470,0.788,-75.134,78.308,-53.894
0.169,1.412,0.738,-81.055,77.209,-61.401
0.127,1.409,0.715,-89.661,72.571,-66.528
0.077,1.394,0.709,-97.717,66.833,-72.937
0.042,1.365,0.706,-101.563,61.768,-82.214
0.016,1.256,0.752,-100.159,58.960,-93.689
0.026,1.138,0.834,-91.980,63.049,-105.408
0.004,1.045,0.830,-79.102,73.181,-116.516
-0.041,0.977,0.791,-70.801,85.144,-124.817
-0.081,0.878,0.735,-71.106,95.459,-128.540
-0.138,0.757,0.634,-75.989,99.182,-129.211
-0.173,0.646,0.547,-79.285,101.807,-128.906
-0.206,0.567,0.451,-78.918,101.135,-128.845
-0.264,0.481,0.333,-76.111,98.877,-127.991
-0.297,0.398,0.243,-71.533,95.398,-126.770
-0.313,0.352,0.170,-65.979,87.402,-126.526
-0.317,0.296,0.124,-59.082,76.172,-125.183
-0.319,0.256,0.099,-52.002,64.697,-122.498
-0.297,0.211,0.098,-44.617,56.824,-118.103
-0.256,0.140,0.125,-37.048,54.016,-112.976
-0.242,0.140,0.129,-28.503,52.795,-106.689
-0.271,0.175,0.093,-21.545,50.659,-97.961
-0.270,0.189,0.055,-20.752,45.898,-87.891
-0.275,0.174,0.008,-24.780,37.476,-75.989
-0.288,0.179,-0.020,-29.724,26.306,-62.927
-0.283,0.202,-0.045,-31.860,14.771,-52.185
-0.265,0.204,-0.065,-30.396,7.935,-44.006
-0.248,0.205,-0.091,-26.245,-0.427,-37.903
-0.214,0.237,-0.093,-20.996,-8.728,-31.799
-0.218,0.284,-0.103,-16.724,-17.029,-24.780
-0.216,0.289,-0.099,-14.465,-25.879,-18.921
-0.194,0.279,-0.093,-14.343,-34.912,-14.099
