aX,aY,aZ,gX,gY,gZ
-0.402,-0.018,1.021,8.057,0.977,-1.282
-0.429,-0.068,1.010,0.610,1.465,-0.732
-0.443,-0.092,1.003,-6.042,0.977,1.953
-0.464,-0.084,1.006,-5.127,0.854,5.066
-0.473,-0.095,1.032,3.723,1.343,6.653
-0.466,-0.095,1.045,12.512,2.930,8.606
-0.478,-0.039,1.031,19.531,5.432,12.024
-0.517,-0.019,0.995,26.550,8.179,13.245
-0.535,-0.037,0.962,32.837,8.850,11.841
-0.552,-0.035,0.943,34.546,7.629,12.329
-0.550,-0.028,0.935,34.729,3.235,13.672
-0.546,0.024,0.961,36.011,-2.258,15.503
-0.541,-0.003,0.969,39.185,-4.578,16.052
-0.542,-0.069,0.941,39.246,-7.507,18.311
-0.588,-0.085,0.931,33.936,-12.817,23.071
-0.628,-0.111,0.984,27.283,-17.578,26.184
-0.669,-0.129,1.075,18.372,-18.005,25.940
-0.656,-0.152,1.136,4.883,-13.184,22.949
-0.633,-0.217,1.128,-9.277,-4.211,19.897
-0.607,-0.177,1.065,-18.311,6.165,19.958
-0.642,-0.128,0.941,-13.428,13.733,19.592
-0.691,-0.154,0.858,5.005,17.639,15.259

-1.795,-0.125,1.233,78.857,-26.672,-88.440
-1.817,-0.120,1.258,100.586,-0.732,-79.529
-1.796,-0.177,1.237,88.989,14.648,-71.228
-1.847,-0.129,1.163,41.321,19.592,-58.472
-1.891,-0.028,1.003,-10.803,16.296,-53.101
-1.748,-0.206,0.983,-30.884,5.798,-62.439
-1.571,-0.419,1.022,-18.982,-5.859,-68.665
-1.366,-0.526,1.103,13.428,-14.038,-64.758
-1.172,-0.571,1.204,54.199,-15.503,-53.955
-1.055,-0.478,1.253,85.571,-11.475,-39.368
-0.982,-0.363,1.260,97.229,-4.822,-27.222
-0.878,-0.299,1.243,88.379,0.366,-19.653
-0.829,-0.215,1.239,65.613,3.174,-12.329
-0.782,-0.127,1.172,39.368,5.676,-7.874
-0.680,-0.143,1.127,23.315,8.728,-7.996
-0.603,-0.113,1.049,18.127,10.742,-5.798
-0.532,-0.062,0.971,25.574,11.780,-3.723
-0.493,-0.018,0.924,40.161,10.010,-3.906
-0.442,0.008,0.936,46.631,4.517,-4.700
-0.392,0.030,0.953,39.063,-3.357,-3.540
-0.375,0.032,0.987,26.550,-10.376,-1.892
-0.351,0.015,1.046,15.625,-13.672,-1.404
-0.317,-0.026,1.103,4.578,-14.038,-2.319
-0.302,-0.056,1.152,-9.460,-12.573,-1.526
-0.304,-0.011,1.178,-24.475,-12.756,0.549
-0.274,0.011,1.187,-29.541,-12.573,0.122
-0.270,0.020,1.173,-19.958,-10.559,-1.282
-0.265,0.031,1.160,-2.625,-9.094,-2.441
-0.264,0.043,1.174,10.864,-8.545,-3.296
-0.282,0.040,1.178,13.611,-7.629,-4.395
-0.274,0.011,1.160,7.874,-6.287,-6.836
-0.245,-0.048,1.141,0.000,-5.554,-9.033
-0.222,-0.080,1.110,-4.639,-4.089,-9.766
-0.215,-0.116,1.063,-3.479,-1.709,-9.766
-0.203,-0.149,1.022,1.160,0.488,-8.789
-0.191,-0.118,0.992,5.066,1.343,-5.310
-0.197,-0.058,0.961,10.437,1.831,-2.319
-0.188,-0.052,0.936,19.714,2.808,-1.709
-0.177,-0.074,0.904,26.672,3.906,-1.892
-0.189,-0.090,0.878,26.733,3.174,-0.244
-0.188,-0.103,0.878,20.386,0.854,1.587
-0.175,-0.110,0.912,10.498,-1.892,2.563
-0.152,-0.108,0.955,0.488,-2.930,3.357
-0.148,-0.090,0.966,-7.019,-2.075,4.211
-0.169,-0.081,0.948,-9.705,-0.061,4.333
-0.188,-0.094,0.924,-8.484,1.221,3.601
-0.196,-0.116,0.909,-6.958,0.854,3.784
-0.202,-0.112,0.910,-6.531,-0.854,5.676
-0.207,-0.088,0.925,-5.615,-2.625,7.812
-0.177,-0.068,0.960,-3.601,-3.784,8.118
-0.149,-0.045,0.987,-2.563,-2.808,8.179
-0.146,0.000,0.978,-2.747,-0.244,8.850
-0.168,0.044,0.947,-2.747,1.526,8.911
-0.186,0.047,0.920,-1.099,2.441,7.568
-0.199,0.030,0.915,1.892,1.526,6.653
-0.193,0.018,0.935,3.906,0.488,6.531
-0.181,0.014,0.964,5.432,0.427,6.348
-0.177,0.011,0.978,5.066,1.221,5.981
-0.165,0.031,0.971,2.686,2.075,5.188
-0.168,0.043,0.959,0.671,2.441,4.028
-0.180,0.027,0.939,0.366,2.014,2.686
-0.186,0.017,0.931,0.244,0.977,1.953
-0.201,0.017,0.946,0.916,-0.427,1.648
-0.205,0.008,0.981,2.808,-1.892,0.732
-0.190,-0.010,1.016,3.906,-1.526,-0.732
-0.183,-0.020,1.019,3.174,0.305,-1.282
-0.170,-0.038,0.999,2.014,1.831,-1.343
-0.174,-0.029,0.964,1.770,2.747,0.061
-0.191,-0.019,0.934,4.089,2.869,1.404
-0.200,-0.016,0.938,8.545,2.136,1.709
-0.203,-0.007,0.950,10.986,1.099,1.160
-0.190,-0.030,0.969,10.559,0.732,0.183
-0.191,-0.043,0.976,7.629,1.038,0.122
-0.173,-0.047,0.986,4.700,2.197,0.610
-0.161,-0.045,0.984,2.686,4.089,0.793
-0.169,-0.046,0.965,1.099,6.226,1.221
-0.172,-0.024,0.931,-0.061,7.263,2.014
-0.186,-0.002,0.901,0.732,6.836,2.441
-0.196,-0.004,0.880,1.892,5.676,1.892
-0.192,-0.022,0.883,1.709,3.174,1.709
-0.190,-0.028,0.904,0.854,0.916,2.686
-0.187,-0.022,0.929,1.526,-0.366,3.113
-0.177,-0.026,0.952,3.601,-0.977,2.197
-0.166,-0.016,0.958,4.456,-1.160,1.587
-0.175,0.003,0.944,4.211,-0.793,1.343
-0.179,0.000,0.926,4.578,-0.793,0.488
-0.187,-0.005,0.920,4.150,-1.099,-0.183
-0.198,-0.016,0.932,2.991,-1.953,-0.305
-0.203,-0.037,0.964,2.625,-2.747,-0.916
-0.197,-0.041,0.994,2.319,-2.563,-0.977
-0.192,-0.031,1.001,2.075,-1.465,-0.854
-0.191,-0.015,0.991,2.686,0.183,-0.854
-0.193,-0.002,0.966,4.150,1.343,-0.793
-0.193,-0.000,0.951,5.798,2.014,-1.221
-0.205,-0.008,0.945,6.409,1.709,-1.221
-0.213,-0.020,0.951,5.859,1.160,-1.404
-0.214,-0.032,0.958,5.493,0.977,-2.197
-0.195,-0.034,0.967,5.005,0.793,-2.747
-0.195,-0.033,0.969,5.127,0.977,-2.625
-0.183,-0.035,0.969,6.104,1.709,-2.441
-0.194,-0.027,0.965,8.362,2.258,-2.075
-0.198,-0.016,1.004,11.597,2.625,-2.075
-0.198,-0.006,1.042,12.146,3.174,-2.808
-0.198,-0.016,1.058,8.789,4.883,-3.235
-0.199,-0.046,1.034,3.479,6.958,-3.418
-0.198,-0.064,1.002,-1.160,8.484,-3.357
-0.207,-0.082,0.985,-2.563,7.629,-2.625
-0.201,-0.086,0.993,-0.305,6.592,-2.319
-0.211,-0.078,1.004,4.211,5.981,-1.526
-0.210,-0.070,1.029,7.751,5.676,-1.404
-0.205,-0.068,1.035,9.644,6.531,-1.526
-0.200,-0.090,1.019,9.888,7.874,-0.916
-0.216,-0.097,1.004,8.606,8.240,0.854
-0.201,-0.101,0.998,8.911,7.812,1.404
-0.183,-0.118,1.000,9.827,7.629,1.099
-0.172,-0.109,0.994,9.399,8.057,2.075
-0.171,-0.101,0.982,8.911,8.789,2.808
-0.175,-0.110,0.985,8.606,9.949,3.540
-0.193,-0.096,0.970,5.676,10.132,4.639

1.198,-0.189,1.166,-6.287,-11.902,46.875
1.266,-0.184,1.122,-5.310,-8.667,55.298
1.325,-0.169,1.066,-8.606,-6.409,64.636
1.349,-0.111,1.009,-18.127,-6.531,76.599
1.377,-0.042,0.955,-32.410,-7.446,88.257
1.379,0.000,0.868,-47.485,-7.263,97.717
1.385,0.022,0.755,-60.547,-7.690,105.713
1.375,0.035,0.614,-67.749,-11.719,112.915
1.304,0.091,0.447,-67.200,-18.921,119.812
1.249,0.125,0.344,-56.885,-31.250,122.253
1.269,0.098,0.364,-39.673,-43.091,120.300
1.198,0.115,0.340,-26.978,-51.147,119.629
1.122,0.162,0.298,-20.447,-56.824,118.469
0.969,0.210,0.251,-18.921,-63.049,113.281
0.836,0.259,0.217,-19.897,-67.932,104.065
0.667,0.291,0.183,-19.897,-74.951,93.201
0.533,0.259,0.225,-16.663,-81.726,81.604
0.396,0.252,0.305,-11.597,-83.496,71.167
0.166,0.274,0.293,-4.517,-79.224,60.730
-0.076,0.289,0.307,5.676,-73.792,46.265
-0.330,0.314,0.280,12.634,-71.167,30.457
-0.548,0.354,0.206,10.315,-75.012,15.930
-0.778,0.451,0.173,2.502,-89.294,5.066
-0.890,0.479,0.396,2.441,-104.614,-8.179
-0.994,0.410,0.598,13.123,-105.225,-25.391
-1.251,0.308,0.676,23.437,-88.562,-37.659
-1.585,0.177,0.724,18.066,-71.838,-47.363
-1.680,-0.040,0.903,4.333,-61.218,-58.533
-1.786,-0.156,0.957,-13.062,-46.082,-60.913
-1.860,-0.177,1.001,-31.189,-32.898,-55.908
-1.854,-0.125,1.001,-41.382,-26.123,-53.284
-1.809,-0.228,1.011,-41.870,-24.719,-54.871
-1.708,-0.376,1.099,-31.921,-24.231,-52.856
-1.642,-0.356,1.122,-15.686,-18.921,-44.373
-1.521,-0.344,1.139,7.812,-13.367,-39.124
-1.319,-0.288,1.150,33.813,-10.742,-37.720
-1.119,-0.279,1.157,57.434,-8.179,-34.607
-0.986,-0.290,1.122,77.271,-1.526,-27.832
-0.905,-0.242,1.039,90.576,7.446,-16.113
-0.842,-0.165,0.997,100.525,15.564,-5.554
-0.791,-0.084,0.969,103.210,20.386,0.671
-0.678,0.015,0.969,95.337,21.912,4.639
-0.592,0.118,0.934,83.252,21.484,7.141
-0.532,0.167,0.876,71.777,20.203,7.141
-0.509,0.161,0.820,57.434,15.442,5.066
-0.512,0.145,0.794,39.856,6.897,3.357
-0.531,0.167,0.827,25.208,-3.174,1.099
-0.500,0.132,0.909,18.738,-10.254,-3.113
-0.420,0.084,1.006,14.221,-13.550,-5.798
-0.365,0.083,1.064,6.470,-14.099,-4.272
-0.348,0.087,1.076,-3.784,-13.062,-2.075
-0.350,0.083,1.079,-14.526,-13.000,-0.122
-0.345,0.100,1.082,-22.095,-14.771,1.770
-0.363,0.129,1.097,-21.423,-16.602,3.906
-0.373,0.150,1.112,-13.184,-17.273,4.395
-0.371,0.139,1.133,-1.587,-17.029,1.953
-0.360,0.102,1.154,8.728,-15.320,-0.610
-0.327,0.072,1.163,14.771,-12.573,-1.282
-0.280,0.057,1.156,15.869,-8.728,-0.854
-0.221,0.066,1.115,14.954,-3.479,0.549
-0.217,0.093,1.045,15.564,1.953,2.441
-0.232,0.119,1.001,17.944,5.005,2.686
-0.239,0.140,0.986,20.264,5.310,1.526
-0.243,0.142,0.980,20.752,4.333,0.000
-0.227,0.126,0.975,18.555,2.991,-2.014
-0.212,0.101,0.973,13.733,1.526,-3.113
-0.207,0.077,0.977,8.667,0.732,-3.174
-0.208,0.108,0.990,5.188,0.366,-3.479
-0.218,0.103,1.009,5.432,0.732,-5.493
-0.218,0.079,1.010,6.287,2.380,-7.385
-0.216,0.077,0.978,4.639,3.540,-6.409
-0.209,0.070,0.952,4.761,2.869,-4.944
-0.208,0.039,0.937,7.751,1.221,-4.089
-0.218,0.024,0.933,10.803,0.061,-2.991
-0.235,0.034,0.951,11.536,-2.014,-2.136
-0.235,0.027,0.981,9.338,-3.235,-2.563
-0.221,0.026,0.991,7.019,-2.563,-3.113
-0.210,0.018,0.990,5.310,-1.099,-3.174
-0.206,0.003,0.984,4.761,0.732,-3.296
-0.198,-0.017,0.969,3.906,2.441,-3.174
-0.204,-0.017,0.951,3.479,3.052,-2.075
-0.205,0.007,0.943,4.944,2.258,-0.305
-0.195,-0.005,0.949,8.057,1.282,0.122
-0.185,0.011,0.965,9.827,0.977,1.953
-0.185,0.040,0.966,9.888,1.465,3.113
-0.189,0.048,0.964,9.155,2.075,2.686
-0.194,0.027,0.954,7.019,2.502,1.648
-0.205,0.003,0.934,4.578,2.380,1.465
-0.201,-0.005,0.931,3.906,2.136,1.709
-0.192,0.023,0.936,6.104,1.465,1.221
-0.171,0.034,0.955,9.521,1.648,-0.549
-0.170,0.032,0.950,8.728,2.808,-1.770
-0.182,0.045,0.939,3.479,2.808,-1.892
-0.187,0.038,0.935,-0.610,1.404,-2.441
-0.199,0.018,0.935,-0.366,0.427,-2.991
-0.206,0.005,0.945,2.747,-0.488,-2.808
-0.202,-0.006,0.965,6.104,-1.160,-2.441
-0.195,-0.007,0.977,7.812,-0.854,-1.831
-0.183,-0.002,0.989,7.629,-0.183,-1.343
-0.180,0.021,0.997,6.958,0.793,-1.038
-0.182,0.043,0.994,8.606,2.380,-1.404
-0.184,0.037,0.979,10.681,4.272,-2.380
-0.190,0.014,0.944,10.010,5.371,-2.441
-0.193,0.001,0.915,7.019,4.822,-1.587
-0.195,-0.014,0.912,5.432,3.174,-1.282
-0.199,-0.025,0.924,5.493,1.587,-1.221
-0.187,-0.025,0.950,6.409,0.244,-1.221
-0.178,-0.009,0.970,6.714,-0.305,-1.099
-0.183,-0.001,0.971,5.981,-0.183,-0.732
-0.206,-0.007,0.964,3.906,0.488,-0.610
-0.210,-0.024,0.951,0.305,0.793,-0.610
-0.200,-0.029,0.948,-1.953,0.366,-0.366
-0.196,-0.029,0.958,-1.770,-0.244,0.488
-0.202,-0.030,0.974,-0.244,-1.038,1.160
-0.197,-0.017,0.980,1.465,-0.793,1.831
-0.206,0.024,0.974,3.357,-0.122,2.380
-0.235,0.052,0.967,5.432,0.427,2.014
-0.263,0.053,0.971,6.653,0.671,0.671
-0.293,0.045,0.973,4.211,0.854,-0.549

-2.193,0.679,0.327,-76.172,6.470,16.968
-2.232,0.592,0.573,-23.010,-42.114,-52.979
-2.141,-0.006,0.986,47.668,-69.458,-121.460
-2.048,-0.466,1.273,80.872,-78.247,-145.142
-1.833,-0.657,1.458,70.984,-73.608,-135.986
-1.583,-0.634,1.534,45.776,-64.453,-116.821
-1.220,-0.623,1.526,41.016,-48.889,-103.882
-0.957,-0.652,1.481,68.665,-22.400,-92.285
-0.821,-0.588,1.300,112.793,13.245,-73.608
-0.840,-0.504,1.068,154.175,45.044,-50.720
-0.865,-0.437,0.890,172.729,56.763,-31.616
-0.826,-0.341,0.800,161.255,47.974,-15.625
-0.727,-0.238,0.790,132.996,31.189,-3.174
-0.594,-0.162,0.838,104.553,14.771,5.432
-0.525,-0.084,0.899,79.102,3.418,10.986
-0.504,-0.062,0.936,50.293,-2.747,12.512
-0.525,-0.078,1.024,13.916,-8.667,12.024
-0.495,-0.093,1.085,-25.513,-18.188,10.071
-0.472,-0.076,1.143,-53.894,-24.841,10.864
-0.447,-0.044,1.177,-63.599,-27.649,12.878
-0.413,-0.037,1.208,-58.777,-26.001,13.550
-0.372,-0.011,1.212,-48.584,-21.301,15.076
-0.370,-0.001,1.186,-38.330,-14.954,17.334
-0.373,0.018,1.164,-29.114,-9.705,18.494
-0.364,0.083,1.147,-21.179,-6.348,19.165
-0.361,0.130,1.131,-12.207,-3.906,17.334
-0.330,0.159,1.101,-2.197,-2.014,14.282
-0.329,0.140,1.067,5.066,-0.610,11.414
-0.305,0.114,1.053,7.141,-0.122,8.850
-0.281,0.087,1.053,4.883,-1.038,6.653
-0.256,0.047,1.049,0.916,-1.038,4.822
-0.228,0.031,1.036,-1.526,0.854,4.028
-0.223,0.047,1.000,0.366,4.395,4.822
-0.227,0.087,0.955,7.080,7.996,5.005
-0.236,0.089,0.923,15.259,9.949,2.747
-0.231,0.077,0.911,18.616,9.216,0.122
-0.207,0.055,0.908,15.625,6.836,-1.160
-0.190,0.016,0.908,10.376,4.517,-1.892
-0.178,-0.005,0.905,6.409,2.625,-1.953
-0.180,-0.010,0.913,4.333,1.404,-2.441
-0.183,0.021,0.926,3.845,0.610,-3.174
-0.197,0.035,0.940,4.883,0.610,-4.028
-0.198,0.037,0.941,4.822,1.770,-5.981
-0.215,0.006,0.932,1.221,2.319,-7.019
-0.220,-0.030,0.923,-5.615,1.465,-6.653
-0.221,-0.067,0.915,-10.498,-0.244,-4.883
-0.208,-0.103,0.922,-8.789,-1.038,-3.235
-0.188,-0.084,0.939,-0.549,-0.244,-0.732
-0.182,-0.047,0.961,11.536,2.380,2.808
-0.193,-0.000,0.971,22.034,6.775,5.554
-0.217,0.031,0.957,25.696,10.254,7.019
-0.223,0.033,0.939,23.804,11.719,6.775
-0.236,0.021,0.923,17.395,11.597,6.042
-0.252,0.005,0.902,9.460,10.254,4.211
-0.252,-0.057,0.888,4.272,7.874,1.648
-0.265,-0.089,0.880,2.563,5.554,1.831
-0.290,-0.075,0.889,5.188,3.540,3.479
-0.303,-0.039,0.920,12.146,2.991,4.272
-0.333,-0.009,0.944,18.616,3.662,3.601
-0.359,-0.011,0.963,19.653,4.639,1.892
-0.381,-0.017,0.975,14.404,4.761,1.221
-0.414,-0.033,0.981,6.775,4.944,1.099
-0.449,-0.059,0.993,1.648,4.578,0.427
-0.470,-0.111,1.015,-1.404,3.540,-0.122
-0.494,-0.154,1.035,-2.869,3.357,0.793
-0.494,-0.182,1.045,-2.075,3.906,3.296
-0.507,-0.193,1.050,-0.244,4.089,6.470
-0.531,-0.180,1.048,-0.549,2.930,8.911
-0.582,-0.156,1.033,-2.625,-0.183,9.827
-0.621,-0.106,1.031,-3.906,-3.906,7.751
-0.720,-0.050,1.030,-4.822,-7.507,2.014
-0.724,-0.090,1.095,-6.226,-10.071,-6.409
-0.732,-0.124,1.098,-10.498,-12.634,-11.597
-0.716,-0.107,1.214,-16.174,-11.047,-9.705
-0.765,-0.071,1.245,-20.386,-2.319,-7.080
-0.813,-0.042,1.219,-20.630,5.981,-8.850
-0.840,-0.113,1.193,-13.184,15.198,-12.695
-0.823,-0.196,1.113,-6.836,21.545,-11.108
-0.809,-0.164,1.050,1.038,26.001,-4.028
-0.832,-0.055,0.979,15.808,29.907,1.831
-0.892,-0.023,0.960,39.185,32.593,0.977
-0.850,0.027,0.950,58.777,33.020,-3.418
-0.781,-0.025,0.953,61.279,29.175,-8.057
-0.638,-0.188,0.985,42.908,21.851,-4.944
-0.543,-0.141,1.005,3.418,12.817,13.611
-0.592,0.049,0.972,-37.598,7.507,34.912
-0.620,0.122,0.951,-52.246,8.179,37.842
-0.555,0.092,0.976,-42.786,12.573,27.466
-0.468,0.054,1.000,-29.602,15.381,17.883
-0.441,0.041,0.993,-21.545,18.005,14.709
-0.424,0.020,0.980,-19.104,22.034,14.038
-0.373,0.004,0.960,-18.250,25.879,13.550
-0.305,-0.073,0.910,-16.663,29.053,14.526
-0.252,-0.073,0.879,-15.747,29.907,20.020
-0.236,-0.026,0.840,-15.442,27.222,27.283
-0.217,0.025,0.813,-11.597,25.391,29.541
-0.185,0.063,0.803,-4.517,23.315,26.489
-0.136,0.049,0.838,4.150,20.386,20.569
-0.109,0.082,0.833,9.399,20.142,15.442
-0.086,0.095,0.822,10.864,20.386,10.010
-0.056,0.049,0.799,10.132,20.508,4.333
-0.004,-0.001,0.791,3.540,20.081,1.709
0.033,0.001,0.757,-5.981,19.043,3.113
0.021,0.008,0.739,-10.498,18.738,3.723
0.061,0.000,0.742,-8.362,17.639,0.977
0.070,-0.016,0.748,-6.470,15.625,-1.404
0.080,0.002,0.747,-10.071,13.855,-1.526
0.092,0.039,0.729,-15.991,11.475,-2.441
0.087,0.080,0.737,-19.165,7.812,-5.981
0.103,0.086,0.751,-19.409,2.563,-12.817
0.155,0.057,0.820,-17.578,0.610,-19.531
0.174,0.073,0.843,-16.479,0.732,-24.048
0.170,0.096,0.858,-14.832,3.235,-28.503
0.180,0.114,0.858,-13.550,6.592,-34.119
0.189,0.101,0.853,-15.320,9.094,-39.917
0.275,0.087,0.839,-20.203,14.709,-45.715
0.297,0.116,0.807,-24.963,15.198,-49.988
0.232,0.109,0.751,-28.259,11.169,-46.936
0.239,0.133,0.727,-25.024,10.559,-48.950

1.204,-0.188,1.256,-13.550,-10.742,51.086
1.240,-0.151,1.188,-32.349,-7.080,64.392
1.216,-0.079,1.084,-49.500,-4.333,77.698
1.230,-0.044,1.019,-52.063,-3.662,84.778
1.257,-0.041,0.970,-48.035,-5.554,89.233
1.259,-0.045,0.928,-44.739,-9.033,94.971
1.230,-0.021,0.885,-41.870,-13.428,100.464
1.192,-0.002,0.875,-34.729,-17.639,102.783
1.142,0.023,0.833,-24.658,-19.226,102.112
1.090,0.065,0.748,-17.029,-18.555,99.670
1.067,0.123,0.618,-16.052,-22.705,94.421
1.016,0.207,0.497,-22.827,-31.555,87.463
0.985,0.176,0.546,-33.325,-42.847,75.806
0.923,0.109,0.613,-43.457,-45.776,63.721
0.761,0.073,0.593,-51.147,-38.025,57.434
0.504,0.182,0.441,-54.810,-31.006,53.894
0.268,0.323,0.276,-55.908,-33.691,43.274
0.170,0.358,0.300,-57.068,-44.617,22.583
0.109,0.381,0.378,-65.918,-55.176,2.380
0.022,0.411,0.440,-77.271,-57.312,-13.306
-0.046,0.387,0.564,-87.219,-49.561,-27.893
-0.080,0.281,0.661,-96.558,-29.419,-36.743
-0.260,0.194,0.499,-107.483,-0.366,-32.166
-0.500,0.155,0.198,-114.624,28.687,-14.526
-0.943,0.241,-0.009,-109.558,37.170,5.981
-1.323,0.631,-0.326,-84.961,18.372,9.949
-1.504,0.640,-0.179,-32.959,-23.865,-13.245
-1.685,0.763,0.172,15.625,-63.049,-34.729
-1.969,0.708,0.558,44.312,-84.595,-47.729
-2.207,0.604,0.968,56.946,-89.417,-57.678
-2.591,0.593,1.206,53.040,-88.013,-67.627
-2.615,0.247,1.403,48.035,-83.618,-88.318
-2.276,-0.095,1.572,50.781,-76.416,-107.788
-1.919,-0.229,1.548,72.021,-66.040,-114.624
-1.481,-0.454,1.376,127.869,-43.274,-116.455
-1.147,-0.551,1.106,198.608,-12.756,-107.178
-1.002,-0.528,0.804,252.014,10.193,-85.571
-0.905,-0.423,0.562,264.587,15.991,-63.843
-0.806,-0.364,0.535,228.088,2.625,-47.546
-0.664,-0.394,0.660,153.625,-19.958,-33.630
-0.613,-0.300,0.839,75.684,-35.706,-14.954
-0.688,-0.198,0.990,27.527,-45.715,0.000
-0.622,-0.164,1.216,5.676,-55.176,5.371
-0.590,-0.093,1.418,-8.118,-56.519,11.780
-0.560,0.021,1.539,-18.311,-48.157,18.250
-0.493,0.151,1.566,-30.640,-33.936,21.423
-0.462,0.269,1.456,-45.105,-16.052,22.034
-0.448,0.297,1.258,-53.284,-0.122,18.982
-0.442,0.291,1.071,-54.443,10.620,16.418
-0.439,0.252,0.962,-51.819,13.489,14.465
-0.400,0.256,0.900,-50.537,9.338,12.634
-0.396,0.235,0.930,-45.227,2.747,13.306
-0.390,0.211,1.005,-37.048,-6.104,12.390
-0.374,0.233,1.096,-30.151,-12.329,10.681
-0.353,0.224,1.149,-24.048,-14.404,7.812
-0.333,0.191,1.177,-17.761,-10.803,6.348
-0.327,0.172,1.192,-9.949,-5.066,7.690
-0.309,0.164,1.200,-0.854,0.427,9.521
-0.287,0.212,1.180,11.963,6.531,10.315
-0.273,0.203,1.130,30.762,15.137,8.789
-0.259,0.159,1.035,44.983,21.484,6.348
-0.221,0.131,0.936,47.913,25.085,5.554
-0.230,0.106,0.845,42.847,22.827,5.920
-0.216,0.061,0.825,35.889,16.907,5.432
-0.210,0.037,0.855,27.466,9.033,4.333
-0.201,0.021,0.896,18.250,1.953,3.906
-0.185,0.028,0.938,10.681,-1.526,3.540
-0.177,0.058,0.968,7.446,-2.014,3.967
-0.177,0.089,0.990,8.728,-0.061,4.272
-0.181,0.145,0.989,11.841,2.686,4.700
-0.204,0.185,0.988,14.282,5.127,2.930
-0.228,0.171,0.974,9.644,5.493,-0.916
-0.237,0.104,0.958,-2.625,3.479,-3.845
-0.229,0.023,0.953,-15.320,0.916,-4.883
-0.213,-0.036,0.933,-18.372,-0.061,-4.395
-0.259,-0.042,0.929,16.113,3.540,-0.793
-0.322,-0.010,0.923,36.072,6.287,0.916
-0.380,-0.009,0.927,44.739,6.775,0.549
-0.431,-0.045,0.936,41.870,5.066,-0.305
-0.446,-0.081,0.963,32.715,3.296,0.732
-0.466,-0.111,0.988,24.170,0.854,2.991
-0.469,-0.152,1.011,20.386,-1.465,4.639
-0.445,-0.196,1.021,20.508,-3.113,6.531
-0.416,-0.228,1.009,20.752,-5.188,11.169
-0.403,-0.230,0.975,19.958,-8.423,17.334
-0.449,-0.234,0.932,19.470,-12.634,23.682
-0.467,-0.219,0.963,19.958,-17.090,29.236
-0.495,-0.150,0.982,17.822,-21.057,33.875
-0.512,-0.109,1.055,16.174,-21.301,36.499
-0.521,-0.075,1.124,12.085,-15.259,37.292
-0.562,-0.072,1.169,3.174,-6.287,38.086
-0.602,-0.058,1.172,-9.094,2.869,39.551
-0.617,-0.067,1.121,-19.958,11.963,40.100
-0.632,-0.084,1.051,-25.574,18.860,42.542
-0.648,-0.080,0.952,-26.855,20.874,46.509
-0.693,-0.050,0.857,-22.400,18.372,49.866
-0.742,-0.010,0.780,-13.916,11.902,51.453
-0.752,0.005,0.769,-0.549,3.052,50.110
-0.753,0.046,0.798,13.733,-3.540,46.631
-0.736,0.078,0.834,25.818,-5.432,41.931
-0.724,0.054,0.861,34.119,-2.808,35.706
-0.668,-0.004,0.879,36.621,0.549,28.748
-0.604,-0.082,0.861,29.724,0.977,27.466
-0.565,-0.070,0.842,11.292,-1.831,33.875
-0.557,0.003,0.814,-13.367,-6.897,42.542
-0.569,0.055,0.797,-32.288,-11.841,45.837
-0.552,0.091,0.803,-41.138,-15.564,43.030
-0.514,0.106,0.835,-41.260,-17.395,36.133
-0.473,0.110,0.868,-36.133,-16.296,28.442
-0.430,0.107,0.892,-31.677,-13.611,21.423
-0.418,0.046,0.906,-30.701,-10.681,16.235
-0.305,-0.020,0.926,-35.706,-7.935,13.245
-0.245,-0.031,0.939,-47.913,-7.019,17.029
-0.246,0.030,0.929,-62.256,-5.981,23.071
-0.264,0.125,0.920,-66.956,-4.578,22.888
-0.256,0.150,0.929,-61.035,-2.258,14.465
-0.244,0.099,0.956,-51.514,1.404,6.104
-0.238,0.110,0.952,-48.157,3.235,2.747
-0.272,0.140,0.949,-45.898,4.517,-0.549

-2.914,0.877,-0.276,-74.158,15.869,-76.843
-3.186,0.289,0.202,-27.161,-37.903,-154.175
-3.420,-0.244,0.833,-21.301,-84.595,-202.515
-3.173,-1.061,1.592,-62.012,-129.211,-220.764
-2.297,-1.543,2.190,-109.802,-151.123,-205.688
-1.323,-1.503,2.246,-100.037,-119.873,-165.527
-0.880,-1.280,1.847,-3.113,-43.152,-119.507
-0.747,-1.217,1.382,131.653,35.217,-86.731
-0.646,-1.172,0.890,214.233,79.163,-56.030
-0.579,-0.919,0.501,207.397,82.397,-13.428
-0.615,-0.467,0.287,146.973,59.204,28.198
-0.716,-0.128,0.388,77.942,21.240,49.927
-0.726,0.091,0.685,11.902,-18.127,55.237
-0.688,0.237,1.010,-39.124,-46.448,54.932
-0.632,0.386,1.237,-58.167,-55.603,52.429
-0.575,0.496,1.380,-43.579,-46.265,46.875
-0.539,0.656,1.376,-14.954,-25.513,41.565
-0.522,0.807,1.274,6.836,-4.395,34.302
-0.506,0.801,1.124,9.033,7.202,21.362
-0.413,0.632,0.996,-9.460,7.080,5.249
-0.382,0.411,0.915,-34.729,2.808,-4.822
-0.353,0.172,0.887,-53.955,-1.892,-9.705
-0.364,-0.019,0.919,-58.594,-7.751,-7.751
-0.328,-0.020,0.994,-45.532,-12.329,-0.977
