aX,aY,aZ,gX,gY,gZ
0.883,0.167,-0.488,-26.917,115.295,6.042
0.906,0.163,-0.524,-20.325,110.352,4.700
0.915,0.156,-0.552,-9.155,105.713,5.310
0.932,0.143,-0.572,2.319,101.318,7.385
0.941,0.125,-0.581,9.583,95.642,9.033
0.949,0.114,-0.605,10.376,89.539,8.606
0.968,0.108,-0.626,7.874,83.130,7.263
0.976,0.083,-0.628,6.165,75.989,7.080
0.985,0.035,-0.612,3.723,69.702,7.874
0.991,-0.002,-0.600,-2.686,64.575,9.277
0.996,-0.005,-0.583,-13.550,58.533,10.437
0.999,0.037,-0.583,-24.658,51.941,10.864
1.003,0.093,-0.615,-28.442,46.631,11.475
0.986,0.166,-0.640,-18.555,41.321,14.160
0.985,0.185,-0.651,3.357,37.537,17.151
1.000,0.139,-0.631,30.457,33.569,19.531
0.995,0.080,-0.598,52.185,28.259,21.790
0.985,0.043,-0.565,62.256,21.545,22.339
0.968,0.008,-0.513,60.669,13.672,19.592
0.960,-0.011,-0.457,50.476,7.324,15.320
0.963,-0.015,-0.421,35.583,3.479,12.207
0.964,0.017,-0.400,19.897,1.709,10.742
0.946,0.072,-0.374,6.104,0.732,10.010
0.949,0.124,-0.359,-2.441,0.488,8.606
0.956,0.167,-0.356,-5.798,1.282,7.324
0.964,0.193,-0.357,-3.235,1.648,7.019
0.969,0.198,-0.353,4.639,1.038,7.446
0.966,0.185,-0.336,15.442,0.000,8.301
0.962,0.139,-0.303,23.926,-1.648,8.118
0.959,0.102,-0.265,25.269,-3.479,7.141
0.947,0.085,-0.230,20.203,-3.662,6.104
0.947,0.089,-0.222,12.085,-2.197,5.615
0.948,0.117,-0.229,3.784,0.305,5.066
0.946,0.148,-0.235,-2.136,1.587,4.944
0.948,0.174,-0.245,-5.249,2.380,4.089
0.953,0.204,-0.268,-6.531,3.296,2.686
0.964,0.208,-0.292,-3.479,3.113,1.587
0.962,0.178,-0.292,2.319,2.258,0.610
0.957,0.131,-0.286,6.287,1.038,-0.610
0.956,0.095,-0.282,4.578,0.671,-1.831
0.960,0.086,-0.278,-0.793,0.366,-2.747
0.962,0.094,-0.273,-6.409,-0.427,-2.991
0.962,0.112,-0.268,-10.254,-1.038,-2.991
0.957,0.134,-0.265,-11.536,-2.014,-3.174
0.958,0.146,-0.267,-10.010,-2.502,-3.357
0.958,0.144,-0.264,-6.348,-2.319,-3.601
0.954,0.129,-0.249,-1.526,-2.441,-4.028
0.956,0.092,-0.237,2.075,-2.258,-4.272
0.950,0.060,-0.225,2.686,-1.648,-4.150
0.950,0.040,-0.228,0.000,-0.610,-3.662
0.953,0.034,-0.240,-5.554,0.244,-3.601
0.955,0.054,-0.256,-11.475,0.427,-3.479
0.958,0.078,-0.272,-15.076,0.305,-3.601
0.962,0.106,-0.284,-15.320,-0.244,-3.723
0.959,0.124,-0.292,-11.963,-0.793,-3.723
0.963,0.117,-0.280,-5.554,-1.709,-3.784
0.958,0.077,-0.254,0.854,-2.502,-4.333
0.953,0.036,-0.230,3.113,-2.319,-4.150
0.948,0.008,-0.219,1.404,-1.282,-3.723
0.949,-0.000,-0.223,-2.380,0.183,-3.052
0.948,0.023,-0.243,-6.714,1.831,-2.075
0.956,0.055,-0.280,-8.545,2.686,-1.099
0.964,0.081,-0.309,-7.263,2.197,-0.549
0.964,0.090,-0.315,-3.967,0.488,-0.610
0.967,0.081,-0.302,-0.610,-1.587,-1.099
0.961,0.073,-0.286,1.526,-3.052,-1.709
0.958,0.063,-0.273,2.502,-3.601,-2.014
0.960,0.044,-0.264,2.991,-3.296,-1.709
0.953,0.036,-0.259,2.380,-2.869,-0.977

-0.241,-0.477,1.829,29.663,82.153,20.264
-0.254,-0.470,1.776,25.879,99.365,26.733
-0.256,-0.459,1.707,22.644,114.807,33.020
-0.260,-0.442,1.638,19.714,127.136,38.696
-0.257,-0.423,1.570,16.907,138.184,43.213
-0.265,-0.387,1.499,14.099,147.278,47.180
-0.271,-0.350,1.434,11.780,154.541,48.950
-0.273,-0.333,1.379,12.329,159.851,48.706
-0.277,-0.350,1.338,15.381,164.490,48.523
-0.283,-0.360,1.300,17.273,169.861,50.110
-0.276,-0.356,1.248,16.724,176.697,52.551
-0.261,-0.351,1.184,13.367,183.350,54.382
-0.245,-0.335,1.118,8.545,188.904,55.969
-0.234,-0.317,1.064,3.052,192.749,56.885
-0.221,-0.282,0.993,-3.723,197.388,56.946
-0.202,-0.232,0.901,-7.996,201.965,56.946
-0.176,-0.194,0.820,-4.822,203.613,57.190
-0.146,-0.194,0.762,2.502,203.979,56.641
-0.111,-0.217,0.722,7.202,203.064,55.908
-0.086,-0.219,0.701,5.615,201.111,54.443
-0.050,-0.231,0.700,-1.160,198.792,51.208
-0.020,-0.245,0.665,-11.719,199.158,47.058
0.029,-0.228,0.602,-24.292,202.637,44.983
0.069,-0.176,0.526,-33.386,204.468,44.128
0.090,-0.124,0.441,-35.095,206.726,44.617
0.127,-0.084,0.363,-30.151,207.275,45.715
0.177,-0.067,0.333,-23.499,203.674,45.105
0.209,-0.057,0.323,-18.860,197.998,42.297
0.235,-0.056,0.305,-19.104,194.702,37.964
0.277,-0.067,0.295,-19.897,191.284,34.973
0.312,-0.059,0.256,-20.935,190.247,33.752
0.347,-0.046,0.200,-21.790,190.979,33.264
0.389,-0.041,0.122,-21.484,192.871,33.386
0.441,-0.024,0.029,-19.165,194.458,34.973
0.498,-0.000,-0.041,-15.747,192.139,36.926
0.538,0.013,-0.057,-15.137,184.082,35.583
0.559,0.021,-0.086,-18.921,174.744,30.334
0.602,0.040,-0.111,-29.358,168.091,23.315
0.651,0.075,-0.164,-39.185,163.940,17.822
0.702,0.087,-0.241,-41.809,163.818,16.174
0.747,0.075,-0.308,-39.307,164.612,17.395
0.791,0.039,-0.370,-35.706,162.659,18.433
0.817,0.037,-0.472,-34.851,159.912,18.433
0.878,0.069,-0.539,-33.325,153.442,18.433
0.923,0.116,-0.603,-28.931,143.799,17.273
0.963,0.174,-0.671,-19.165,135.742,17.395
0.995,0.217,-0.725,-3.235,127.869,20.508
1.001,0.222,-0.741,13.367,119.690,23.010
1.001,0.202,-0.698,24.841,109.741,23.865
1.000,0.178,-0.653,26.245,100.342,22.095
1.007,0.166,-0.630,18.860,92.590,17.578
1.009,0.164,-0.614,7.202,84.229,11.414
1.014,0.161,-0.600,-2.563,75.439,4.517
1.027,0.128,-0.577,-6.348,66.650,-0.854
1.039,0.098,-0.540,-5.798,57.007,-3.662
1.029,0.068,-0.478,-3.418,47.119,-6.042
1.024,0.060,-0.430,1.038,39.368,-6.226
1.014,0.070,-0.376,6.470,33.447,-5.432
1.001,0.052,-0.314,13.062,28.870,-5.005
0.999,0.010,-0.252,19.592,26.245,-4.272
0.984,-0.016,-0.212,21.973,25.085,-3.357
0.974,-0.026,-0.200,20.569,25.330,-2.930
0.976,-0.033,-0.207,17.212,25.146,-2.991
0.982,-0.041,-0.223,13.367,23.499,-3.784
0.983,-0.047,-0.225,9.949,20.752,-4.578
0.985,-0.046,-0.221,6.165,18.677,-5.005
0.995,-0.040,-0.227,3.479,19.104,-4.883
0.998,-0.043,-0.253,4.517,21.118,-3.418
1.005,-0.046,-0.288,8.179,22.766,-0.977
1.003,-0.051,-0.315,10.620,22.583,1.343
1.004,-0.052,-0.328,10.132,19.470,2.319
1.006,-0.038,-0.325,6.348,14.587,1.404
1.000,-0.029,-0.290,1.587,9.277,-0.305
0.998,-0.033,-0.249,-1.770,5.310,-1.892
0.996,-0.010,-0.242,-5.127,4.639,-2.136
0.996,-0.011,-0.229,-2.686,4.822,-0.793
0.993,-0.025,-0.201,2.563,5.005,1.282
0.980,-0.029,-0.189,6.531,5.005,3.479
0.978,-0.023,-0.183,7.751,4.639,3.967
0.972,-0.012,-0.160,7.141,2.197,3.418
0.970,-0.010,-0.136,5.676,0.366,2.197
0.964,-0.017,-0.127,3.479,-0.244,0.488
0.967,-0.025,-0.136,1.160,0.122,-0.793
0.965,-0.030,-0.136,-0.977,0.549,-1.953
0.976,-0.035,-0.149,-0.610,2.686,-1.892
0.974,-0.041,-0.153,2.380,5.554,0.244
0.984,-0.050,-0.166,5.188,7.324,2.502
0.979,-0.042,-0.175,5.920,7.751,3.784
0.979,-0.040,-0.171,4.761,6.592,3.967
0.981,-0.037,-0.174,2.136,5.920,3.601
0.969,-0.003,-0.174,-1.343,5.310,3.296
0.968,0.006,-0.178,-1.282,5.371,2.441
0.982,-0.005,-0.192,1.038,6.653,2.075
0.977,-0.016,-0.210,2.869,6.592,2.014
0.985,-0.026,-0.218,3.601,5.737,1.587
0.989,-0.036,-0.219,2.808,4.333,1.221
0.988,-0.038,-0.217,0.610,3.174,1.038
0.988,-0.025,-0.217,-2.197,2.625,1.404
0.987,-0.003,-0.222,-3.845,2.258,2.014
0.985,0.035,-0.231,-2.808,1.953,2.747
0.983,0.026,-0.219,1.648,0.488,3.052
0.974,0.008,-0.185,5.737,-1.099,2.747
0.973,-0.002,-0.159,5.615,-1.953,1.404
0.969,0.000,-0.144,2.563,-2.380,0.244
0.970,0.000,-0.144,0.732,-1.465,-0.366
0.980,-0.011,-0.155,0.977,0.366,0.122
0.977,-0.019,-0.163,1.343,1.526,0.793
0.977,-0.013,-0.177,0.977,2.197,1.465
0.980,-0.002,-0.185,0.183,2.502,2.197
0.974,0.007,-0.182,0.854,1.709,2.747
0.970,0.003,-0.177,2.197,1.221,1.953
0.971,-0.008,-0.177,1.343,1.038,0.977
0.974,-0.009,-0.179,-1.343,0.854,-0.549
0.971,-0.004,-0.180,-3.418,0.061,-2.014
0.977,-0.007,-0.188,-2.625,0.244,-2.380
0.984,-0.025,-0.195,0.671,0.977,-1.648
0.978,-0.045,-0.194,3.113,0.793,-0.610
0.979,-0.056,-0.195,2.686,0.549,0.305
0.977,-0.048,-0.204,0.183,0.854,0.854

-0.332,-0.360,2.022,18.494,48.950,-3.235
-0.364,-0.404,2.120,17.944,62.378,-0.916
-0.406,-0.430,2.170,19.104,80.139,5.127
-0.421,-0.450,2.188,21.240,101.563,14.221
-0.466,-0.464,2.156,23.926,124.329,24.048
-0.477,-0.465,2.084,25.330,148.254,34.729
-0.498,-0.455,1.993,24.902,169.983,44.678
-0.517,-0.452,1.877,21.729,190.186,53.223
-0.536,-0.418,1.748,15.320,207.031,60.242
-0.544,-0.378,1.598,6.104,220.642,64.453
-0.537,-0.323,1.422,-4.150,231.445,66.589
-0.526,-0.247,1.243,-12.878,239.685,67.749
-0.514,-0.176,1.079,-15.320,244.141,67.566
-0.490,-0.131,0.937,-12.756,247.070,65.491
-0.448,-0.115,0.814,-7.202,249.390,63.721
-0.403,-0.107,0.695,-1.770,250.977,62.805
-0.339,-0.096,0.581,0.000,250.671,61.951
-0.269,-0.092,0.489,-1.953,246.460,59.265
-0.199,-0.079,0.411,-7.629,240.723,55.420
-0.124,-0.052,0.370,-12.512,232.483,52.307
-0.053,-0.039,0.387,-14.099,221.680,49.316
-0.006,-0.051,0.410,-12.939,214.600,46.265
0.044,-0.056,0.400,-10.742,212.952,46.021
0.095,-0.046,0.364,-6.226,212.952,48.645
0.141,-0.054,0.315,-1.160,211.426,49.866
0.172,-0.062,0.256,-0.183,209.045,49.561
0.218,-0.050,0.220,-0.793,204.102,49.927
0.279,-0.032,0.201,-0.183,197.449,50.171
0.326,-0.020,0.179,0.061,192.139,49.011
0.383,0.005,0.172,-1.892,187.256,47.363
0.413,0.030,0.173,-3.296,182.190,46.021
0.450,0.071,0.169,-4.883,179.138,45.471
0.471,0.080,0.171,-3.967,176.147,44.373
0.487,0.087,0.153,-2.441,175.964,44.128
0.517,0.089,0.117,-0.793,176.636,45.227
0.544,0.098,0.047,-0.732,177.307,45.349
0.595,0.091,0.002,-3.418,175.049,42.908
0.625,0.064,-0.035,-7.263,170.166,39.490
0.654,0.056,-0.091,-12.512,167.114,36.804
0.692,0.070,-0.132,-17.761,162.720,34.790
0.725,0.097,-0.170,-22.583,158.264,33.447
0.751,0.141,-0.210,-24.841,154.846,33.325
0.764,0.172,-0.248,-22.461,150.696,33.630
0.795,0.211,-0.287,-19.714,147.095,33.081
0.830,0.231,-0.324,-14.893,142.578,31.738
0.853,0.248,-0.380,-11.169,137.451,28.809
0.880,0.248,-0.412,-8.179,131.042,25.635
0.905,0.227,-0.419,-5.493,123.047,23.132
0.910,0.179,-0.397,-6.897,115.845,19.592
0.904,0.117,-0.371,-15.625,109.497,15.381
0.895,0.084,-0.361,-33.386,104.675,11.169
0.912,0.100,-0.381,-55.115,100.647,7.568
0.933,0.180,-0.454,-72.754,96.802,3.174
0.950,0.254,-0.529,-72.327,92.651,1.160
0.966,0.274,-0.571,-50.720,87.585,2.686
0.993,0.241,-0.574,-20.325,81.726,6.775
0.991,0.205,-0.559,4.028,73.853,9.888
0.978,0.179,-0.529,16.846,64.453,10.071
0.985,0.134,-0.477,19.775,54.688,7.568
0.982,0.076,-0.432,13.672,45.898,4.639
0.974,0.067,-0.401,-0.122,39.673,2.075
0.958,0.121,-0.385,-15.320,35.278,-0.488
0.967,0.186,-0.400,-22.034,34.058,-2.808
0.977,0.204,-0.424,-14.404,35.339,-2.808
0.991,0.186,-0.443,0.244,36.316,-0.366
0.991,0.163,-0.434,12.939,34.485,2.808
0.992,0.139,-0.413,18.921,29.785,3.845
0.970,0.120,-0.372,17.212,24.231,2.502
0.969,0.099,-0.341,9.399,20.325,-0.854
0.978,0.099,-0.332,-0.244,17.578,-3.479
0.977,0.124,-0.339,-8.057,15.625,-5.432
0.979,0.136,-0.339,-9.888,14.282,-6.592
0.983,0.125,-0.328,-6.226,14.160,-6.470
0.989,0.099,-0.304,-0.671,15.015,-4.395
0.980,0.089,-0.285,4.272,17.029,-0.854
0.969,0.100,-0.291,8.423,19.775,3.601
0.968,0.117,-0.309,13.245,21.423,6.653
0.970,0.115,-0.323,16.968,20.325,7.629
0.972,0.111,-0.326,16.052,16.418,5.554
0.979,0.124,-0.325,8.911,12.207,2.258
0.972,0.145,-0.320,0.671,8.423,-1.221
0.973,0.167,-0.324,-4.517,6.104,-3.723
0.970,0.166,-0.319,-3.418,5.127,-4.822
0.975,0.121,-0.298,2.930,5.676,-4.272
0.970,0.077,-0.280,7.751,6.897,-2.808
0.959,0.055,-0.261,7.935,7.324,-0.732
0.955,0.040,-0.258,3.174,7.874,0.366
0.956,0.071,-0.271,-3.845,7.996,0.549
0.965,0.089,-0.284,-9.644,5.554,-1.465
0.973,0.094,-0.278,-13.550,2.197,-3.784
0.966,0.115,-0.268,-15.198,-0.671,-5.554
0.963,0.128,-0.265,-12.207,-1.831,-6.409
0.963,0.100,-0.256,-4.028,-1.404,-6.348
0.968,0.048,-0.238,3.662,-0.305,-5.066
0.963,0.012,-0.226,5.737,0.793,-3.723
0.960,0.003,-0.233,2.808,1.709,-2.991
0.960,0.010,-0.250,-1.709,2.075,-2.502
0.963,0.031,-0.264,-5.798,1.526,-2.197
0.963,0.055,-0.279,-7.935,0.732,-2.258
0.970,0.084,-0.285,-7.263,-0.366,-2.319
0.966,0.095,-0.274,-4.028,-2.075,-2.563
0.965,0.079,-0.256,1.648,-2.625,-2.686
0.966,0.064,-0.230,6.104,-2.502,-1.892
0.957,0.046,-0.212,8.423,-2.014,-0.732
0.960,0.034,-0.205,8.179,-0.244,0.427
0.953,0.038,-0.208,6.042,0.671,1.587
0.955,0.058,-0.217,2.991,1.343,2.014
0.955,0.070,-0.223,0.488,1.343,1.526
0.960,0.078,-0.236,-1.160,1.587,1.099
0.963,0.089,-0.253,-1.038,2.075,0.732
0.968,0.084,-0.266,0.549,1.709,0.610
0.971,0.085,-0.273,1.526,1.221,0.244
0.970,0.087,-0.270,2.075,0.244,0.000
0.973,0.083,-0.262,2.380,-0.854,-0.549
0.962,0.086,-0.244,2.014,-1.526,-0.671
0.958,0.079,-0.238,1.648,-1.526,-0.488
0.961,0.064,-0.245,0.549,-0.305,-0.671
0.959,0.067,-0.250,-1.282,0.549,-0.244
0.965,0.076,-0.261,-2.502,0.732,0.305

-0.439,-0.331,2.505,38.940,18.250,-23.865
-0.578,-0.440,2.827,39.917,27.649,-31.006
-0.613,-0.627,3.154,41.260,46.509,-30.579
-0.775,-0.820,3.341,46.448,78.552,-21.301
-0.863,-0.939,3.406,53.467,127.441,0.793
-0.963,-1.003,3.291,64.697,184.570,30.945
-1.031,-1.010,3.055,68.542,239.380,63.477
-1.091,-0.960,2.700,55.542,284.912,88.257
-1.132,-0.845,2.281,24.536,318.115,103.149
-1.178,-0.705,1.819,-13.977,339.355,109.375
-1.211,-0.493,1.350,-47.913,351.257,111.267
-1.238,-0.289,0.977,-66.101,354.797,109.436
-1.226,-0.177,0.656,-62.622,354.980,105.469
-1.143,-0.125,0.370,-48.889,355.774,102.417
-1.004,-0.107,0.121,-37.415,351.746,98.694
-0.850,-0.106,-0.035,-31.860,339.722,94.543
-0.688,-0.091,-0.113,-30.579,322.021,89.722
-0.543,-0.125,-0.097,-28.015,302.795,85.388
-0.406,-0.151,-0.111,-27.161,288.391,84.778
-0.333,-0.059,-0.155,-35.217,279.236,85.999
-0.257,0.068,-0.239,-44.312,270.630,83.130
-0.141,0.153,-0.303,-45.227,261.780,76.599
-0.031,0.180,-0.322,-35.767,250.366,70.068
0.085,0.185,-0.304,-25.330,239.197,65.674
0.201,0.200,-0.293,-19.653,227.905,62.256
0.277,0.224,-0.319,-19.592,218.262,58.044
0.327,0.268,-0.322,-20.386,208.069,53.284
0.409,0.275,-0.264,-14.771,195.862,48.889
0.454,0.244,-0.229,-8.850,189.880,45.105
0.507,0.203,-0.200,-7.202,185.974,42.908
0.537,0.199,-0.239,-11.719,183.899,41.748
0.594,0.232,-0.304,-16.724,181.458,42.297
0.652,0.278,-0.380,-19.958,173.645,41.199
0.684,0.285,-0.406,-22.705,162.354,36.621
0.716,0.292,-0.406,-23.560,152.588,32.227
0.775,0.275,-0.414,-23.010,146.423,29.419
0.828,0.266,-0.451,-24.536,142.090,26.611
0.839,0.316,-0.493,-27.954,137.756,24.658
0.865,0.341,-0.506,-28.931,132.507,23.132
0.870,0.346,-0.523,-29.785,127.380,20.203
0.881,0.367,-0.552,-33.508,122.070,15.564
0.902,0.385,-0.589,-36.133,114.929,9.644
0.913,0.369,-0.616,-35.400,107.605,3.052
0.943,0.339,-0.637,-31.128,99.182,-2.136
0.948,0.292,-0.646,-26.917,90.149,-7.446
0.969,0.230,-0.629,-24.292,80.627,-13.489
0.981,0.174,-0.572,-25.391,70.374,-17.944
0.988,0.124,-0.508,-30.579,62.744,-21.301
0.999,0.136,-0.498,-38.025,59.692,-22.644
0.997,0.158,-0.523,-38.208,59.570,-20.630
1.000,0.155,-0.542,-29.053,57.861,-17.700
1.011,0.145,-0.551,-18.066,53.772,-15.503
1.012,0.132,-0.542,-8.911,48.645,-13.855
1.008,0.118,-0.506,-2.502,42.847,-12.573
0.996,0.092,-0.452,0.610,36.804,-11.902
1.000,0.070,-0.419,-1.160,32.227,-12.512
1.001,0.071,-0.407,-5.310,28.931,-13.428
1.002,0.064,-0.395,-6.775,25.940,-13.123
1.005,0.051,-0.394,-4.150,24.170,-11.536
1.000,0.050,-0.380,-0.732,22.461,-9.094
0.988,0.051,-0.347,2.625,19.348,-7.385
0.988,0.034,-0.313,2.686,16.357,-7.263
0.998,0.035,-0.306,-0.244,14.160,-7.507
0.992,0.064,-0.299,-2.808,11.719,-6.592
0.975,0.079,-0.278,-0.427,9.277,-4.639
0.974,0.066,-0.253,4.883,8.667,-3.296
0.970,0.048,-0.223,8.179,9.033,-2.686
0.957,0.043,-0.184,7.080,8.545,-2.197
0.947,0.042,-0.165,2.441,8.545,-2.991
0.960,0.074,-0.187,-3.967,9.399,-3.357
0.967,0.093,-0.223,-6.775,10.254,-3.479
0.981,0.083,-0.253,-4.150,10.681,-3.418
0.987,0.062,-0.260,-0.732,9.033,-3.052
0.977,0.036,-0.256,0.488,6.958,-2.747
0.983,0.007,-0.239,0.854,6.104,-1.709
0.977,-0.012,-0.229,0.183,7.141,0.305
0.972,-0.005,-0.252,1.221,10.498,3.845
0.974,0.028,-0.291,2.991,12.512,6.287
0.976,0.061,-0.307,3.723,10.742,5.798
0.974,0.068,-0.298,3.479,6.592,3.601
0.983,0.072,-0.306,0.916,3.906,0.732
0.993,0.078,-0.328,-2.441,2.197,-1.160
0.998,0.085,-0.339,-5.066,0.183,-2.441
0.994,0.099,-0.331,-5.615,-2.563,-3.174
0.984,0.093,-0.300,-2.380,-4.883,-3.174
0.980,0.068,-0.261,1.953,-6.409,-3.052
0.967,0.068,-0.218,3.723,-7.446,-2.808
0.960,0.073,-0.189,4.700,-7.507,-2.563
0.954,0.058,-0.162,5.737,-6.897,-2.686
0.953,0.047,-0.148,5.493,-5.615,-2.686
0.956,0.040,-0.140,1.892,-3.662,-2.747
0.966,0.047,-0.158,-2.502,-1.038,-2.869
0.969,0.058,-0.183,-4.639,0.610,-2.319
0.965,0.077,-0.203,-3.906,1.526,-1.282
0.970,0.079,-0.216,-1.404,1.160,-1.038
0.971,0.069,-0.221,1.038,0.488,-1.892
0.973,0.065,-0.216,1.892,-0.427,-2.441
0.970,0.047,-0.204,1.587,-1.160,-2.991
0.969,0.038,-0.208,0.549,-0.732,-2.991
0.973,0.044,-0.218,0.366,0.061,-2.258
0.973,0.038,-0.222,2.197,0.366,-1.282
0.974,0.032,-0.224,4.333,0.671,0.122
0.969,0.051,-0.222,5.432,0.916,1.282
0.966,0.056,-0.213,6.531,0.427,1.526
0.967,0.047,-0.214,6.775,0.244,0.610
0.964,0.039,-0.210,4.639,-0.427,-0.427
0.968,0.030,-0.215,0.671,-0.793,-1.892
0.977,0.047,-0.231,-3.296,-0.977,-2.686
0.974,0.062,-0.237,-3.479,-1.526,-2.380
0.981,0.061,-0.231,0.000,-1.404,-1.221
0.978,0.060,-0.218,3.906,-1.404,0.610
0.970,0.070,-0.215,6.897,-0.916,2.258
0.966,0.084,-0.225,9.277,0.122,3.479
0.961,0.084,-0.230,11.169,0.122,3.601
0.961,0.078,-0.241,9.949,-0.244,2.441
0.968,0.081,-0.252,6.348,-1.770,0.488
0.976,0.089,-0.261,1.465,-3.601,-1.831
0.986,0.089,-0.273,-0.854,-5.310,-3.174
0.993,0.090,-0.273,-0.305,-6.104,-3.296

-0.580,-0.239,2.599,40.405,-5.859,-34.973
-0.710,-0.397,2.976,48.462,2.014,-37.109
-0.884,-0.569,3.328,54.138,22.156,-30.518
-1.004,-0.708,3.538,55.725,63.171,-14.404
-1.083,-0.781,3.525,52.917,121.826,5.066
-1.227,-0.752,3.317,49.561,185.303,28.442
-1.270,-0.684,2.970,43.823,243.042,52.307
-1.325,-0.593,2.569,34.546,286.804,69.275
-1.374,-0.514,2.183,19.409,317.017,76.843
-1.403,-0.435,1.772,-0.916,336.731,79.895
-1.456,-0.293,1.371,-21.912,348.877,80.139
-1.500,-0.163,1.021,-34.851,354.858,78.430
-1.476,-0.067,0.724,-36.987,357.605,74.524
-1.417,-0.051,0.504,-33.447,358.032,68.848
-1.314,-0.063,0.329,-29.358,355.957,64.209
-1.215,-0.042,0.169,-28.503,353.516,61.646
-1.059,-0.022,0.020,-28.442,351.318,59.265
-0.874,-0.035,-0.102,-28.748,347.839,55.908
-0.756,-0.007,-0.215,-34.180,343.201,51.636
-0.615,0.017,-0.301,-41.565,336.060,46.814
-0.487,0.067,-0.409,-48.340,327.454,41.687
-0.328,0.152,-0.529,-53.467,318.481,35.706
-0.141,0.188,-0.605,-46.936,303.528,30.640
0.040,0.211,-0.656,-34.851,287.720,28.320
0.174,0.187,-0.665,-20.508,271.362,26.978
0.283,0.164,-0.669,-10.559,258.301,25.513
0.405,0.114,-0.656,-4.517,247.498,24.475
0.505,0.078,-0.651,-5.493,238.770,22.705
0.607,0.070,-0.657,-10.681,227.417,21.790
0.657,0.084,-0.665,-14.832,212.769,20.264
0.728,0.083,-0.691,-17.029,198.242,18.372
0.806,0.076,-0.724,-16.235,185.669,18.311
0.879,0.099,-0.730,-12.146,172.607,21.606
0.908,0.170,-0.732,-4.089,161.377,28.320
0.916,0.243,-0.733,10.498,153.442,36.865
0.931,0.284,-0.707,27.283,144.897,43.396
0.913,0.272,-0.655,37.415,134.216,44.189
0.941,0.269,-0.643,34.180,124.634,40.833
0.950,0.268,-0.641,22.034,115.784,33.081
0.975,0.266,-0.658,5.371,106.262,22.278
0.985,0.300,-0.688,-11.719,97.778,11.475
1.023,0.297,-0.725,-20.325,90.637,2.563
1.044,0.256,-0.741,-21.301,82.458,-4.211
1.072,0.191,-0.732,-21.240,73.364,-10.193
1.088,0.164,-0.742,-22.583,65.002,-14.893
1.106,0.127,-0.768,-17.761,57.556,-15.991
1.117,0.094,-0.783,-6.714,49.622,-13.306
1.099,0.045,-0.732,7.202,38.635,-9.399
1.080,-0.013,-0.644,17.517,27.710,-6.409
1.080,-0.055,-0.552,17.944,19.043,-4.211
1.058,-0.054,-0.474,9.644,11.353,-3.967
1.034,-0.017,-0.400,-1.953,4.883,-4.761
1.020,0.043,-0.362,-10.010,1.038,-5.676
1.020,0.090,-0.330,-9.155,-0.977,-4.639
1.010,0.096,-0.293,0.854,-3.235,-2.502
1.008,0.083,-0.247,11.047,-5.310,0.732
0.999,0.072,-0.189,16.113,-7.751,2.502
0.982,0.085,-0.142,14.404,-9.827,1.953
0.978,0.096,-0.092,10.193,-11.597,-0.122
0.965,0.078,-0.057,5.859,-11.536,-2.686
0.961,0.063,-0.029,0.427,-10.681,-4.333
0.960,0.076,-0.021,-6.836,-8.911,-6.287
0.965,0.090,-0.044,-10.193,-5.920,-6.836
0.966,0.093,-0.067,-8.057,-2.563,-5.310
0.973,0.075,-0.080,-3.296,0.305,-3.662
0.981,0.032,-0.074,-0.427,1.831,-3.357
0.991,-0.000,-0.069,-0.977,3.174,-3.174
0.988,0.009,-0.081,-3.113,5.676,-1.770
0.984,0.038,-0.115,-2.625,6.836,0.977
0.992,0.049,-0.146,0.061,5.981,2.136
0.991,0.067,-0.152,1.892,2.991,2.380
0.989,0.081,-0.130,1.892,0.061,1.526
0.999,0.060,-0.113,0.793,-1.038,-0.305
1.000,0.043,-0.105,-2.197,-0.549,-1.831
1.000,0.023,-0.099,-4.822,0.061,-1.953
1.003,0.007,-0.094,-6.104,1.831,-0.610
0.992,0.028,-0.110,-4.761,4.211,3.113
0.981,0.045,-0.130,0.122,5.188,6.714
0.978,0.055,-0.138,3.113,3.479,7.080
0.981,0.062,-0.128,2.258,0.061,4.883
0.982,0.073,-0.119,-1.282,-2.869,1.526
0.977,0.079,-0.098,-3.723,-4.944,-0.916
0.975,0.070,-0.074,-4.089,-5.493,-2.197
0.980,0.061,-0.075,-2.563,-3.845,-2.441
0.982,0.052,-0.091,-2.014,-1.831,-1.770
0.985,0.054,-0.118,-2.075,-0.854,-1.343
0.991,0.061,-0.149,-2.563,-0.854,-1.404
1.001,0.057,-0.166,-2.136,-1.282,-1.709
1.004,0.049,-0.176,-1.404,-2.747,-1.709
1.004,0.045,-0.186,-1.831,-4.700,-2.136
1.004,0.040,-0.190,-3.052,-6.897,-2.808
1.002,0.037,-0.182,-4.211,-9.338,-3.174
1.003,0.035,-0.166,-3.906,-11.108,-2.991
1.000,0.032,-0.151,-2.258,-11.841,-1.953
0.998,0.031,-0.140,-0.610,-11.536,-0.488
1.000,0.036,-0.141,0.366,-10.864,1.038
0.998,0.043,-0.163,1.770,-10.254,1.953
1.002,0.049,-0.190,3.357,-10.376,2.747
1.004,0.053,-0.207,4.333,-12.634,2.441
1.011,0.046,-0.209,4.089,-16.296,1.282
1.011,0.046,-0.208,2.258,-20.020,-0.061
1.008,0.056,-0.196,-0.977,-23.193,-0.793
