aX,aY,aZ,gX,gY,gZ
0.006,0.109,0.944,-9.033,13.367,-2.563
-0.025,0.127,0.950,-8.362,17.639,-3.174
-0.041,0.132,0.963,-5.920,21.484,-5.615
-0.033,0.130,0.958,-5.127,23.804,-8.484
0.009,0.115,0.961,-7.324,25.818,-10.437
0.050,0.092,0.964,-12.085,27.344,-10.925
0.094,0.064,0.966,-17.883,27.588,-11.230
0.140,0.035,0.962,-22.644,28.564,-11.841
0.144,0.027,0.946,-26.245,29.663,-9.949
0.117,0.021,0.932,-26.062,31.982,-6.409
0.072,0.012,0.924,-25.452,34.851,-2.686
0.062,0.046,0.907,-23.743,37.537,-0.366
0.051,0.061,0.906,-16.785,38.086,-1.160
0.066,0.070,0.899,-9.277,32.654,-3.540
0.111,0.067,0.910,-5.249,26.855,-4.822

-1.865,0.796,0.579,33.813,-3.906,-30.396
-2.079,0.927,0.638,38.879,-13.977,-51.453
-2.220,0.808,0.796,31.555,-28.564,-79.773
-2.217,0.517,0.958,-4.822,-53.284,-100.647
-1.968,0.148,1.118,-54.565,-84.290,-106.750
-1.574,-0.226,1.308,-78.186,-106.567,-102.234
-1.102,-0.525,1.464,-45.044,-109.741,-99.304
-0.736,-0.797,1.523,31.799,-96.069,-105.164
-0.486,-0.957,1.530,104.614,-70.923,-106.384
-0.334,-1.041,1.460,133.057,-44.006,-89.417
-0.196,-1.017,1.469,112.854,-13.855,-55.908
-0.293,-0.810,1.393,62.195,10.010,-15.503
-0.338,-0.600,1.345,7.507,24.963,18.677
-0.308,-0.324,1.313,-32.715,34.363,43.396
-0.346,-0.053,1.253,-50.476,42.664,60.852
-0.329,0.188,1.163,-43.091,52.795,68.848
-0.314,0.373,1.071,-19.775,63.843,67.932
-0.261,0.521,0.979,6.653,71.289,62.378
-0.238,0.661,0.867,25.940,74.890,54.810
-0.214,0.686,0.759,34.363,75.012,46.082
-0.217,0.661,0.655,27.954,67.078,37.720
-0.210,0.581,0.598,10.620,54.199,31.311
-0.183,0.504,0.597,-11.047,37.659,26.184
-0.143,0.442,0.618,-25.513,20.935,21.729
-0.120,0.409,0.680,-27.039,8.240,16.785
-0.124,0.379,0.776,-16.907,-3.235,11.353
-0.145,0.357,0.878,-4.639,-14.404,4.822
-0.117,0.320,0.974,4.028,-23.132,-1.892
-0.084,0.300,1.028,9.399,-27.588,-5.310
-0.076,0.270,1.055,16.235,-27.466,-8.850
-0.053,0.221,1.079,22.583,-23.376,-12.878
-0.044,0.173,1.086,24.048,-17.395,-14.465
-0.038,0.135,1.069,21.851,-11.108,-13.306
-0.062,0.081,1.030,18.433,-5.676,-11.230
-0.039,0.052,0.984,16.235,-2.136,-8.240
-0.073,0.044,0.964,16.724,-0.427,-4.883
-0.097,0.064,0.937,18.372,-0.610,-5.493
-0.083,0.065,0.924,16.785,-1.892,-8.057
-0.097,0.050,0.928,8.484,-3.906,-8.057
-0.095,0.054,0.944,-4.639,-5.859,-5.310
-0.094,0.061,0.961,-14.832,-6.897,-3.174
-0.102,0.066,0.996,-17.456,-7.507,-2.808
-0.069,0.081,1.025,-14.465,-6.592,-3.418
-0.075,0.078,1.043,-8.911,-3.723,-4.272
-0.093,0.062,1.046,-3.296,-0.305,-4.028
-0.096,0.049,1.034,-0.122,3.052,-3.052
-0.106,0.047,1.004,1.770,5.127,-1.282
-0.118,0.037,0.975,3.479,5.371,0.244
-0.120,0.041,0.951,6.348,4.517,1.465
-0.133,0.059,0.931,10.071,1.709,1.648
-0.129,0.064,0.924,13.611,-1.709,0.366
-0.112,0.064,0.942,13.855,-4.761,-0.671
-0.094,0.074,0.966,11.841,-7.202,-0.732
-0.088,0.072,0.995,9.338,-7.324,-0.366
-0.086,0.072,1.004,5.737,-5.615,0.427
-0.083,0.083,1.013,2.441,-4.028,1.587
-0.095,0.089,1.009,1.282,-2.686,1.526
-0.102,0.095,1.007,2.014,-0.671,1.221
-0.116,0.090,0.999,2.136,1.587,0.549
-0.129,0.079,0.981,0.366,2.991,0.427
-0.146,0.071,0.968,-2.075,3.418,0.732
-0.164,0.061,0.952,-2.319,2.319,0.793
-0.168,0.049,0.938,-0.366,0.610,0.793
-0.167,0.056,0.939,2.686,-1.770,1.282
-0.183,0.073,0.938,5.676,-5.493,2.441
-0.180,0.091,0.950,8.118,-8.362,2.869
-0.180,0.084,0.954,9.705,-10.681,3.662
-0.177,0.068,0.944,10.986,-13.245,4.578
-0.171,0.058,0.929,13.611,-15.869,6.042
-0.197,0.074,0.909,16.785,-20.203,7.141
-0.238,0.085,0.899,17.578,-25.879,6.042
-0.261,0.067,0.888,12.451,-32.959,3.723
-0.268,0.037,0.929,1.831,-39.124,3.113
-0.259,0.002,0.953,-9.949,-45.593,6.531
-0.247,-0.002,1.024,-20.325,-50.049,11.658
-0.207,0.035,1.069,-24.353,-47.791,17.639
-0.185,0.095,1.099,-16.968,-40.894,22.461
-0.177,0.133,1.111,2.258,-31.128,23.254
-0.177,0.168,1.101,25.208,-20.874,21.118
-0.211,0.179,1.072,41.565,-11.108,17.822
-0.265,0.174,1.043,45.471,-3.235,16.479
-0.314,0.182,1.002,37.109,1.892,16.846
-0.352,0.151,0.971,24.719,3.723,15.869
-0.345,0.107,0.936,11.902,3.540,13.245
-0.340,0.068,0.922,1.343,2.563,11.719
-0.337,0.035,0.923,-5.676,0.916,11.353
-0.343,0.025,0.913,-10.071,0.061,11.841
-0.395,-0.013,0.924,-10.193,1.221,13.794
-0.426,-0.017,0.956,-8.545,2.075,16.296
-0.418,0.031,0.951,-3.906,2.441,17.090
-0.377,0.043,0.975,6.775,5.371,15.320
-0.334,0.034,0.995,19.348,8.667,11.169
-0.310,0.046,0.988,26.794,11.353,7.935
-0.308,0.088,0.993,28.076,15.015,7.019
-0.346,0.106,0.980,24.597,21.057,8.423
-0.396,0.089,0.974,20.081,26.489,8.850
-0.377,0.063,0.961,14.099,29.236,9.216
-0.369,0.066,0.942,6.897,28.992,11.902
-0.325,0.084,0.910,1.709,26.794,12.634
-0.280,0.082,0.886,-0.671,23.621,10.132
-0.277,0.069,0.885,-1.709,19.836,6.897
-0.272,0.065,0.889,-4.333,16.785,5.493
-0.283,0.048,0.866,-10.010,15.686,6.104
-0.299,0.089,0.877,-15.381,17.578,5.554
-0.289,0.056,0.879,-15.381,16.357,7.507
-0.264,0.039,0.894,-13.123,12.085,6.653
-0.221,0.011,0.929,-8.240,8.240,2.686
-0.159,0.007,0.949,-4.211,5.066,-1.404
-0.121,0.008,0.960,-0.427,4.822,-2.258
-0.135,0.005,0.963,3.723,8.850,1.404
-0.169,0.031,0.943,5.188,14.160,7.996
-0.205,0.068,0.910,5.554,16.968,13.428
-0.228,0.081,0.910,7.080,17.212,14.709
-0.196,0.062,0.931,6.165,14.832,14.099
-0.134,0.056,0.930,2.197,12.085,12.878
-0.088,0.058,0.930,0.000,10.376,11.719
-0.059,0.078,0.932,-0.610,10.376,12.939
-0.052,0.096,0.955,1.282,10.071,12.695
-0.060,0.115,0.970,4.639,10.498,9.827
