aX,aY,aZ,gX,gY,gZ
0.821,-0.049,0.197,-1.404,-109.009,13.000
0.803,-0.016,0.222,-3.052,-103.149,16.418
0.796,0.013,0.214,-4.822,-98.938,18.250
0.812,0.046,0.210,-5.737,-97.900,17.029
0.827,0.049,0.200,-7.996,-98.145,12.878
0.830,0.042,0.186,-9.155,-98.999,10.010
0.822,0.037,0.177,-9.033,-100.098,9.827
0.801,0.043,0.192,-8.606,-101.624,10.559
0.779,0.048,0.222,-7.751,-102.234,11.108
0.769,0.057,0.265,-6.653,-101.379,11.841
0.758,0.080,0.289,-5.554,-101.440,12.695
0.748,0.106,0.318,-4.517,-102.844,11.658
0.741,0.091,0.348,-2.930,-106.018,8.606
0.732,0.067,0.378,-3.540,-108.398,5.737
0.721,0.057,0.395,-7.751,-109.375,3.052
0.714,0.058,0.402,-13.428,-107.910,1.160
0.711,0.052,0.416,-16.541,-105.408,0.427
0.711,0.048,0.429,-18.066,-102.478,0.854
0.712,0.058,0.420,-18.738,-99.243,2.563
0.697,0.085,0.383,-17.700,-97.717,3.662
0.692,0.101,0.361,-14.160,-99.304,3.784
0.680,0.113,0.365,-8.789,-103.516,2.747
0.666,0.109,0.401,-1.038,-108.765,1.526
0.648,0.076,0.465,7.690,-113.220,0.610
0.623,0.041,0.535,13.733,-114.868,0.916
0.605,0.030,0.598,15.076,-113.464,1.587
0.602,0.016,0.649,13.611,-109.863,2.319
0.598,0.000,0.667,10.742,-105.652,3.723
0.584,0.001,0.658,5.676,-100.830,5.371
0.576,0.032,0.624,-0.061,-96.924,6.042
0.585,0.045,0.568,-3.723,-96.191,5.615
0.585,0.065,0.530,-4.761,-98.999,4.211
0.566,0.110,0.512,-1.282,-104.614,2.930
0.545,0.124,0.556,8.850,-112.305,1.831
0.498,0.074,0.657,22.644,-119.263,-0.122

-0.590,0.257,2.317,66.040,-3.418,-12.085
-0.693,0.215,2.661,80.811,7.141,-15.076
-0.798,0.079,3.028,95.642,25.574,-15.198
-0.989,-0.072,3.280,108.643,48.157,-12.268
-1.115,-0.226,3.505,114.258,84.045,-4.272
-1.251,-0.402,3.627,118.347,127.625,7.996
-1.436,-0.537,3.618,118.103,177.002,25.757
-1.614,-0.583,3.414,107.117,233.398,47.058
-1.732,-0.570,3.060,86.121,286.926,66.101
-1.865,-0.528,2.660,54.932,330.322,78.796
-2.000,-0.455,2.199,16.663,365.967,85.693
-2.081,-0.352,1.669,-18.921,395.813,89.172
-2.112,-0.197,1.057,-51.819,421.265,87.280
-2.060,-0.070,0.484,-75.562,435.303,77.393
-1.907,0.026,0.019,-91.125,435.730,63.782
-1.662,0.111,-0.316,-92.407,424.866,51.147
-1.401,0.128,-0.490,-76.477,410.889,43.579
-1.208,0.114,-0.573,-51.453,395.752,41.199
-1.016,0.082,-0.590,-29.602,381.836,41.931
-0.841,0.052,-0.622,-14.404,371.399,44.067
-0.642,0.101,-0.702,-10.437,363.892,45.105
-0.384,0.123,-0.795,-14.648,354.797,41.260
-0.189,0.115,-0.855,-21.790,339.844,30.884
0.008,0.107,-0.868,-30.334,320.190,19.531
0.242,0.096,-0.839,-34.180,298.218,10.803
0.413,0.116,-0.794,-33.508,279.541,6.531
0.507,0.119,-0.744,-26.611,266.602,6.287
0.438,0.123,-0.713,-15.198,258.911,8.301
0.411,0.104,-0.733,-3.662,254.333,10.925
0.439,0.073,-0.784,4.517,251.099,13.367
0.510,0.091,-0.816,7.385,242.676,15.259
0.580,0.128,-0.811,8.301,229.614,16.235
0.611,0.163,-0.811,10.315,216.553,16.357
0.661,0.189,-0.787,12.756,205.750,17.639
0.681,0.184,-0.780,13.367,196.899,16.907
0.720,0.194,-0.791,10.498,190.063,14.709
0.764,0.219,-0.839,5.310,183.228,10.925
0.820,0.243,-0.906,4.761,177.673,7.202
0.862,0.248,-0.965,14.282,169.556,6.592
0.886,0.198,-0.990,26.489,159.973,6.653
0.912,0.159,-1.001,30.029,151.062,6.409
0.939,0.125,-1.013,22.766,141.235,3.845
0.999,0.087,-1.039,6.958,130.493,-2.014
1.019,0.091,-1.106,-13.855,120.728,-8.606
1.045,0.104,-1.171,-26.306,110.657,-12.634
1.076,0.088,-1.234,-23.315,100.525,-12.146
1.104,0.039,-1.271,-12.085,90.027,-8.728
1.107,0.017,-1.277,-2.075,77.026,-4.761
1.088,0.018,-1.222,4.944,60.852,-1.953
1.072,0.003,-1.123,9.338,43.579,-1.038
1.058,-0.028,-1.006,9.155,28.137,-2.075
1.040,-0.037,-0.906,5.371,16.052,-2.686
1.033,-0.020,-0.831,0.977,6.531,-1.648
1.012,0.003,-0.766,-1.221,-1.404,0.183
0.997,0.036,-0.686,-1.892,-8.484,1.892
0.969,0.080,-0.591,-1.099,-15.747,2.808
0.956,0.085,-0.492,1.038,-21.545,2.014
0.951,0.069,-0.409,2.747,-25.452,0.183
0.940,0.052,-0.349,3.418,-27.100,-1.221
0.943,0.038,-0.309,3.601,-26.733,-1.160
0.946,0.027,-0.283,2.869,-25.452,-0.854
0.951,0.019,-0.272,1.526,-24.414,-0.305
0.954,0.036,-0.281,-1.648,-22.888,0.549
0.964,0.065,-0.299,-4.883,-22.461,1.038
0.970,0.086,-0.322,-5.005,-23.254,1.099
0.973,0.086,-0.321,-1.892,-24.109,1.648
0.972,0.074,-0.315,1.892,-24.475,2.808
0.965,0.074,-0.310,3.540,-24.109,4.211
0.967,0.071,-0.308,2.441,-24.048,4.578
0.960,0.075,-0.316,-1.831,-24.719,3.113
0.963,0.087,-0.329,-7.446,-25.635,1.099
0.966,0.099,-0.337,-12.207,-27.161,-0.793
0.964,0.114,-0.329,-14.954,-28.931,-1.831
0.963,0.111,-0.318,-15.137,-29.663,-2.686
0.969,0.108,-0.330,-13.855,-28.931,-2.869
0.976,0.109,-0.353,-11.719,-28.625,-2.380
0.983,0.092,-0.372,-8.362,-29.236,-2.014
0.980,0.073,-0.396,-6.287,-30.396,-1.831
0.986,0.058,-0.415,-7.324,-32.410,-2.258
0.983,0.058,-0.423,-9.338,-35.889,-2.991
0.980,0.069,-0.411,-11.841,-40.588,-3.296
0.979,0.076,-0.375,-13.733,-45.532,-3.967
0.973,0.069,-0.337,-14.771,-48.401,-5.005
0.973,0.057,-0.319,-14.771,-48.645,-4.944
0.971,0.048,-0.309,-14.526,-48.157,-3.967
0.966,0.046,-0.299,-13.977,-48.462,-3.296
0.962,0.040,-0.290,-14.648,-49.255,-3.235
0.961,0.032,-0.292,-16.541,-50.781,-3.662
0.966,0.027,-0.292,-20.630,-53.162,-5.127
0.969,0.027,-0.281,-26.367,-56.580,-6.836
0.962,0.034,-0.270,-32.288,-59.753,-8.423
0.962,0.053,-0.241,-34.973,-62.256,-8.728
0.959,0.066,-0.200,-32.837,-63.904,-7.507
0.951,0.062,-0.158,-25.452,-63.232,-5.127
0.945,0.035,-0.126,-16.724,-60.486,-2.686
0.937,0.025,-0.125,-10.132,-57.800,-0.183
0.936,0.018,-0.135,-8.545,-57.312,0.916
0.941,0.011,-0.130,-10.376,-59.814,-0.061
0.942,0.012,-0.126,-13.794,-63.477,-1.831
0.943,0.018,-0.118,-16.846,-66.528,-2.991
0.944,0.030,-0.098,-18.127,-68.726,-3.113
0.941,0.023,-0.067,-16.418,-69.214,-2.869
0.944,0.016,-0.035,-12.634,-68.237,-1.160
0.945,0.011,-0.003,-8.789,-66.467,1.892
0.924,0.020,0.016,-4.944,-65.369,4.639
0.916,0.029,0.018,-3.174,-64.026,6.287
0.920,0.027,0.026,-3.235,-64.270,5.859
0.924,0.012,0.037,-5.432,-65.979,3.967
0.924,0.007,0.049,-10.620,-68.054,1.953
0.918,0.020,0.053,-16.357,-69.153,0.366
0.915,0.036,0.061,-18.921,-68.848,0.000
0.926,0.051,0.071,-16.846,-67.627,1.343
0.934,0.058,0.078,-9.521,-66.040,4.639
0.912,0.060,0.087,1.526,-65.002,8.911
0.904,0.033,0.094,10.742,-65.430,11.230
0.897,0.025,0.132,13.916,-67.688,10.620
0.899,-0.004,0.150,11.353,-71.472,8.789
0.891,-0.005,0.179,2.319,-74.036,5.798
0.882,0.013,0.202,-7.690,-74.890,3.723
